"","cod_municipio_ibge","qtd_abertas","qtd_abertas_Consórcio de Sociedades","qtd_abertas_Cooperativa","qtd_abertas_EIRELI","qtd_abertas_Empresa Pública","qtd_abertas_Empresário Individual","qtd_abertas_Estabelecimento, no Brasil, de Sociedade Estrangeira e Empresas Binacionais","qtd_abertas_Grupo de Sociedades","qtd_abertas_Sociedade Anônima","qtd_abertas_Sociedade de Economia Mista","qtd_abertas_Sociedade em Comandita por Ações","qtd_abertas_Sociedade em Comandita Simples","qtd_abertas_Sociedade em Conta de Participação","qtd_abertas_Sociedade em Nome Coletivo","qtd_abertas_Sociedade Limitada"
"3299","350280",4540,0,3,26,0,3790,0,0,16,0,0,0,7,0,698
"3300","350290",624,1,0,1,0,534,0,0,1,0,0,0,1,0,86
"3301","350300",61,0,0,0,0,55,0,0,0,0,0,0,0,0,6
"3302","350310",96,0,0,1,0,83,0,0,0,0,0,0,0,0,12
"3303","350315",32,0,0,0,0,31,0,0,0,0,0,0,0,0,1
"3304","350320",4507,0,1,21,0,3708,0,0,12,0,0,0,1,0,764
"3305","350330",2207,1,3,9,0,1906,0,0,14,0,0,0,2,0,272
"3306","350335",20,0,0,0,0,20,0,0,0,0,0,0,0,0,0
"3307","350340",126,0,0,0,0,122,0,0,1,0,0,0,0,0,3
"3308","350350",56,0,0,0,0,52,0,0,1,0,0,0,0,0,3
"3309","350360",145,0,0,0,0,142,0,0,1,0,0,0,0,0,2
"3310","350370",100,0,0,0,0,91,0,0,0,0,0,0,0,0,9
"3311","350380",771,0,0,1,0,672,0,0,3,0,0,0,0,0,95
"3312","350390",1526,1,1,8,0,1271,0,0,7,0,0,0,0,0,238
"3313","350395",34,0,0,0,0,33,0,0,0,0,0,0,0,0,1
"3314","350400",1996,0,3,7,0,1753,0,0,6,0,0,0,1,0,226
"3315","350410",3533,0,2,29,0,2789,0,0,14,0,0,0,5,0,694
"3316","350420",285,0,0,1,0,252,0,0,0,0,0,0,0,0,32
"3317","350430",52,0,0,0,0,48,0,0,0,0,0,0,0,0,4
"3318","350440",141,0,1,0,0,122,0,0,0,0,0,0,0,0,18
"3319","350450",1723,0,1,8,0,1531,0,0,3,0,0,0,0,0,180
"3320","350460",535,0,0,4,0,466,0,0,0,0,0,0,0,0,65
"3321","350470",26,0,0,0,0,26,0,0,0,0,0,0,0,0,0
"3322","350480",167,0,0,2,0,142,0,0,0,0,0,0,0,0,23
"3323","350490",137,0,0,0,0,116,0,0,0,0,0,0,0,0,21
"3324","350500",31,0,0,0,0,27,0,0,0,0,0,0,0,0,4
"3325","350510",78,0,0,1,0,70,0,0,0,0,0,0,0,0,7
"3326","350520",632,0,0,1,0,562,0,0,1,0,0,0,0,0,68
"3327","350530",667,0,0,1,0,609,0,0,2,0,0,0,0,0,55
"3328","350535",51,0,0,0,0,45,0,0,2,0,0,0,0,0,4
"3329","350540",73,0,0,0,0,69,0,0,0,0,0,0,0,0,4
"3330","350550",2145,0,1,6,0,1804,0,0,21,0,0,0,0,0,313
"3331","350560",367,0,0,2,0,322,0,0,0,0,0,0,0,0,43
"3332","350570",8125,22,3,91,0,5861,0,0,103,1,0,0,60,0,1984
"3333","350580",349,0,0,1,0,334,0,0,0,0,0,0,0,0,14
"3334","350590",951,0,0,4,0,818,0,0,2,0,0,0,0,0,127
"3335","350600",9476,1,3,21,1,8451,0,0,26,0,0,0,12,0,961
"3336","350610",1269,0,2,4,0,1089,0,0,3,0,0,0,0,0,171
"3337","350620",23,0,0,0,0,23,0,0,0,0,0,0,0,0,0
"3338","350630",148,0,0,0,0,135,0,0,0,0,0,0,0,0,13
"3339","350635",1324,0,1,5,0,1121,0,0,3,0,0,0,2,0,192
"3340","350640",156,0,0,0,0,131,0,0,0,0,0,0,0,0,25
"3341","350650",2254,0,1,16,0,1853,0,0,9,0,0,0,1,0,374
"3342","350660",393,0,0,2,0,360,0,0,0,0,0,0,0,0,31
"3343","350670",159,0,0,0,0,146,0,0,0,0,0,0,0,0,13
"3344","350680",181,0,0,0,0,159,0,0,1,0,0,0,0,0,21
"3345","350690",170,0,0,1,0,147,0,0,0,0,0,0,0,0,22
"3346","350700",1222,0,1,5,0,1014,0,0,2,0,0,0,0,0,200
"3347","350710",429,0,1,5,0,364,0,0,0,0,0,0,0,0,59
"3348","350715",49,0,0,0,0,47,0,0,0,0,0,0,0,0,2
"3349","350720",24,0,0,1,0,21,0,0,1,0,0,0,0,0,1
"3350","350730",108,0,0,1,0,101,0,0,0,0,0,0,0,0,6
"3351","350740",261,0,0,2,0,233,0,0,3,0,0,0,0,0,23
"3352","350745",51,0,0,0,0,41,0,0,1,0,0,0,0,0,9
"3353","350750",3217,0,1,6,0,2893,0,0,5,2,0,0,1,0,309
"3354","350760",3495,1,2,22,0,2954,0,0,13,0,0,0,2,0,501
"3355","350770",113,0,0,0,0,112,0,0,0,0,0,0,0,0,1
"3356","350775",31,0,1,0,0,29,0,0,0,0,0,0,0,0,1
"3357","350780",481,0,0,2,0,430,0,0,0,0,0,0,0,0,49
"3358","350790",375,0,0,0,0,344,0,0,1,0,0,0,0,0,30
"3359","350800",248,0,2,4,0,220,0,0,0,0,0,0,0,0,22
"3360","350810",339,0,0,0,0,317,0,0,0,0,0,0,0,0,22
"3361","350820",73,0,0,2,0,46,0,0,1,0,0,0,0,0,24
"3362","350830",117,0,0,0,0,115,0,0,0,0,0,0,0,0,2
"3363","350840",797,0,1,7,0,692,0,0,3,1,0,0,0,0,93
"3364","350850",1363,0,0,2,0,1198,0,0,5,0,0,0,2,0,156
"3365","350860",482,0,1,2,0,441,0,0,1,0,0,0,0,0,37
"3366","350870",316,0,0,0,0,298,0,0,0,0,0,0,0,0,18
"3367","350880",224,0,0,1,0,200,0,0,0,0,0,0,0,0,23
"3368","350890",31,0,0,0,0,28,0,0,1,0,0,0,0,0,2
"3369","350900",1968,0,3,11,0,1769,0,0,4,0,0,0,0,0,181
"3370","350910",45,0,1,0,0,43,0,0,0,0,0,0,0,0,1
"3371","350920",1645,0,2,12,0,1324,0,0,15,0,0,0,2,0,290
"3372","350925",305,0,0,0,0,281,0,0,1,0,0,0,0,0,23
"3373","350930",123,0,0,0,0,116,0,0,1,0,0,0,0,0,6
"3374","350940",315,0,0,0,0,282,0,0,0,0,0,0,0,0,33
"3375","350945",104,0,0,0,0,98,0,0,0,0,0,0,0,0,6
"3376","350950",27387,22,10,164,3,23140,1,0,141,0,0,0,31,0,3875
"3377","350960",1227,0,1,3,0,1107,0,0,2,0,0,0,0,0,114
"3378","350970",1088,0,0,4,0,949,0,0,4,0,0,0,0,0,131
"3379","350980",44,0,1,0,0,33,0,0,0,0,0,0,0,0,10
"3380","350990",213,0,0,0,0,203,0,0,0,0,0,0,0,0,10
"3381","350995",67,0,0,0,0,65,0,0,0,0,0,0,0,0,2
"3382","351000",468,0,0,3,0,417,0,0,0,0,0,0,0,0,48
"3383","351010",35,0,0,0,0,31,0,0,0,0,0,0,0,0,4
"3384","351015",86,0,0,0,0,85,0,0,0,0,0,0,0,0,1
"3385","351020",661,0,0,3,0,620,0,0,4,0,0,0,0,0,34
"3386","351030",359,0,0,0,0,322,0,0,0,0,0,0,0,0,37
"3387","351040",625,0,0,1,0,534,0,0,2,0,0,0,1,0,87
"3388","351050",2795,0,1,7,0,2449,0,0,3,0,0,0,0,0,335
"3389","351060",6930,0,0,32,0,6421,0,0,6,0,0,0,0,0,471
"3390","351070",259,0,0,0,0,246,0,0,0,0,0,0,0,0,13
"3391","351080",472,0,0,0,0,441,0,0,2,0,0,0,0,0,29
"3392","351090",30,0,0,0,0,27,0,0,0,0,0,0,0,0,3
"3393","351100",287,0,1,1,0,266,0,0,1,0,0,0,0,0,18
"3394","351110",2314,0,2,8,0,1944,0,0,11,1,0,0,2,0,346
"3395","351120",73,0,0,0,0,70,0,0,0,0,0,0,0,0,3
"3396","351130",228,0,0,2,0,170,0,0,0,0,0,0,0,0,56
"3397","351140",276,0,0,0,0,259,0,0,0,0,0,0,0,0,17
"3398","351150",784,0,0,5,0,663,0,0,3,0,0,0,0,0,113
"3399","351160",248,0,0,1,0,221,0,0,2,0,0,0,0,0,24
"3400","351170",220,0,1,1,0,206,0,0,0,0,0,0,0,0,12
"3401","351190",105,0,0,0,0,96,0,0,0,0,0,0,0,0,9
"3402","351200",261,0,0,0,0,234,0,0,2,0,0,0,0,0,25
"3403","351210",99,0,0,1,0,76,0,0,0,0,0,0,0,0,22
"3404","351220",344,0,1,1,0,298,0,0,2,0,0,0,0,0,42
"3405","351230",202,0,0,2,0,170,0,0,0,0,0,0,0,0,30
"3406","351240",401,0,1,10,0,344,0,0,2,0,0,0,0,0,44
"3407","351250",104,0,0,1,0,94,0,0,0,0,0,0,0,0,9
"3408","351260",36,0,0,0,0,31,0,0,1,0,0,0,0,0,4
"3409","351270",46,0,0,0,0,38,0,0,0,0,0,0,0,0,8
"3410","351280",876,0,0,3,0,770,0,0,2,0,0,0,0,0,101
"3411","351290",123,0,0,2,0,108,0,0,0,0,0,0,0,0,13
"3412","351300",5518,8,6,43,0,4534,0,0,18,0,0,0,29,0,880
"3413","351310",678,0,0,4,0,568,0,0,2,0,0,0,0,0,104
"3414","351320",122,0,0,0,0,113,0,0,0,0,0,0,0,0,9
"3415","351330",36,0,0,0,0,32,0,0,0,0,0,0,0,0,4
"3416","351340",1337,0,0,4,0,1213,0,0,2,0,0,0,0,0,118
"3417","351350",1605,3,1,6,0,1447,0,0,6,0,0,0,0,0,142
"3418","351360",273,0,0,3,0,249,0,0,0,0,0,0,0,0,21
"3419","351370",490,0,0,3,0,416,0,0,1,0,0,0,0,0,70
"3420","351380",7405,1,1,42,0,6575,0,0,17,0,0,0,4,0,765
"3421","351385",15,0,0,1,0,12,0,0,0,0,0,0,0,0,2
"3422","351390",168,0,1,1,0,151,0,0,0,0,0,0,0,0,15
"3423","351400",109,0,0,0,0,98,0,0,0,0,0,0,0,0,11
"3424","351410",348,0,0,1,0,313,0,0,0,0,0,0,0,0,34
"3425","351420",25,0,0,0,0,24,0,0,0,0,0,0,0,0,1
"3426","351430",172,0,0,0,0,166,0,0,1,0,0,0,0,0,5
"3427","351440",725,0,0,3,0,606,0,0,1,0,0,0,0,0,115
"3428","351450",214,1,0,1,1,195,0,0,1,0,0,0,0,0,15
"3429","351460",158,0,1,0,0,134,0,0,0,0,0,0,0,0,23
"3430","351470",103,0,0,0,0,95,0,0,0,0,0,0,0,0,8
"3431","351480",167,0,1,0,0,161,0,0,0,0,0,0,0,0,5
"3432","351490",209,0,1,0,0,179,0,0,1,0,0,0,0,0,28
"3433","351492",35,0,0,0,0,28,0,0,0,0,0,0,0,0,7
"3434","351495",31,0,0,0,0,27,0,0,0,0,0,0,0,0,4
"3435","351500",4275,0,2,19,0,3897,0,0,8,0,0,0,1,0,348
"3436","351510",972,0,0,4,0,894,0,0,4,0,0,0,0,0,70
"3437","351512",30,0,0,0,0,27,0,0,1,0,0,0,0,0,2
"3438","351515",241,0,1,2,0,202,0,0,1,0,0,0,0,0,35
"3439","351518",654,0,2,2,0,564,0,0,3,0,0,0,0,0,83
"3440","351519",76,0,0,0,0,73,0,0,0,0,0,0,0,0,3
"3441","351520",105,0,0,1,0,97,0,0,0,0,0,0,0,0,7
"3442","351530",30,0,0,1,0,27,0,0,0,0,0,0,0,0,2
"3443","351535",84,0,0,1,0,77,0,0,0,0,0,0,0,0,6
"3444","351540",228,0,0,2,0,201,0,0,2,0,0,0,0,0,23
"3445","351550",1109,0,1,3,0,921,0,0,4,0,0,0,0,0,180
"3446","351560",78,0,0,2,0,59,0,0,0,0,0,0,0,0,17
"3447","351565",17,0,0,0,0,17,0,0,0,0,0,0,0,0,0
"3448","351570",2666,0,1,12,0,2496,0,0,3,0,0,0,0,0,154
"3449","351580",15,0,0,0,0,13,0,0,0,0,0,0,0,0,2
"3450","351590",39,0,0,0,0,34,0,0,0,0,0,0,0,0,5
"3451","351600",138,0,0,0,0,121,0,0,2,0,0,0,0,0,15
"3452","351610",57,0,0,0,0,54,0,0,0,0,0,0,0,0,3
"3453","351620",7125,1,1,54,0,6143,0,0,12,0,0,0,0,0,914
"3454","351630",2277,0,0,3,0,2155,0,0,1,0,0,0,0,0,118
"3455","351640",2113,0,1,7,0,1921,0,0,8,0,0,0,1,0,175
"3456","351650",37,0,0,0,0,31,0,0,0,0,0,0,0,0,6
"3457","351660",73,0,0,0,0,67,0,0,0,0,0,0,0,0,6
"3458","351670",846,0,0,1,0,775,0,0,4,0,0,0,0,0,66
"3459","351680",35,0,0,0,0,33,0,0,0,0,0,0,0,0,2
"3460","351685",74,0,0,0,0,65,0,0,4,0,0,0,0,0,5
"3461","351690",149,0,0,2,0,125,0,0,1,0,0,0,0,0,21
"3462","351700",118,0,0,0,0,111,0,0,1,0,0,0,0,0,6
"3463","351710",60,0,0,1,0,54,0,0,0,0,0,0,0,0,5
"3464","351720",222,0,0,1,0,207,0,0,2,0,0,0,0,0,12
"3465","351730",81,0,0,0,0,78,0,0,1,0,0,0,0,0,2
"3466","351740",563,0,1,2,0,503,0,0,0,0,0,0,0,0,57
"3467","351750",400,0,0,1,0,369,0,0,0,0,0,0,0,0,30
"3468","351760",151,0,0,0,0,147,0,0,0,0,0,0,0,0,4
"3469","351770",227,0,0,1,0,199,0,0,4,0,0,0,0,0,23
"3470","351780",61,0,1,0,0,49,0,0,0,0,0,0,0,0,11
"3471","351790",141,0,0,2,0,122,0,0,0,0,0,0,0,0,17
"3472","351800",30,0,0,0,0,28,0,0,0,0,0,0,0,0,2
"3473","351810",90,0,0,0,0,79,0,0,1,0,0,0,0,0,10
"3474","351820",475,0,2,1,0,413,0,0,1,0,0,0,0,0,58
"3475","351830",587,0,0,9,0,491,0,0,0,0,0,0,0,0,87
"3476","351840",2074,1,2,8,0,1859,0,0,2,0,0,0,1,0,201
"3477","351850",141,0,0,0,0,138,0,0,0,0,0,0,0,0,3
"3478","351860",529,0,3,5,0,466,0,0,0,0,0,0,0,0,55
"3479","351870",6219,0,2,24,0,5691,0,0,3,0,0,0,5,0,494
"3480","351880",30085,2,5,195,0,26593,1,0,103,7,0,0,0,0,3179
"3481","351885",111,0,0,1,0,97,0,0,0,0,0,0,0,0,13
"3482","351890",55,0,0,0,0,50,0,0,0,0,0,0,0,0,5
"3483","351900",108,0,0,1,0,98,0,0,0,0,0,0,0,0,9
"3484","351905",280,0,1,3,0,203,0,0,3,0,0,0,0,0,70
"3485","351907",4963,0,2,26,0,4477,0,0,14,0,0,0,2,0,442
"3486","351910",189,0,0,0,0,170,0,0,1,0,0,0,0,0,18
"3487","351920",92,0,0,0,0,80,0,0,0,0,0,0,0,0,12
"3488","351925",60,0,0,0,0,55,0,0,0,0,0,0,0,0,5
"3489","351930",432,0,1,0,0,386,0,0,1,0,0,0,0,0,44
"3490","351940",262,0,0,0,0,234,0,0,0,0,0,0,0,0,28
"3491","351950",220,0,0,0,0,207,0,0,2,0,0,0,0,0,11
"3492","351960",1188,0,1,5,0,1040,0,0,3,0,0,0,0,0,139
"3493","351970",1072,0,0,3,0,975,0,0,4,0,0,0,0,0,90
"3494","351980",99,0,0,0,0,87,0,0,0,0,0,0,0,0,12
"3495","351990",105,0,2,1,0,92,0,0,0,0,0,0,0,0,10
"3496","352000",358,0,0,0,0,340,0,0,1,0,0,0,0,0,17
"3497","352010",365,0,1,5,0,295,0,0,0,0,0,0,0,0,64
"3498","352020",232,0,1,0,0,214,0,0,0,0,0,0,0,0,17
"3499","352030",458,0,0,2,0,440,0,0,0,0,0,0,0,0,16
"3500","352040",869,0,2,2,0,764,0,0,3,0,0,0,1,0,97
"3501","352042",356,0,0,2,0,335,0,0,0,0,0,0,0,0,19
"3502","352044",400,0,0,2,0,363,0,0,1,0,0,0,0,0,34
"3503","352050",5485,0,3,51,0,4368,0,0,25,1,0,0,24,0,1013
"3504","352060",91,0,0,0,0,84,0,0,0,0,0,0,0,0,7
"3505","352070",36,0,0,0,0,34,0,0,0,0,0,0,0,0,2
"3506","352080",55,0,0,0,0,48,0,0,2,0,0,0,0,0,5
"3507","352090",252,0,0,1,0,225,0,0,0,0,0,0,0,0,26
"3508","352100",517,0,1,3,0,464,0,0,2,0,0,0,0,0,47
"3509","352110",102,0,0,0,0,93,0,0,0,0,0,0,0,0,9
"3510","352115",102,0,0,1,0,96,0,0,0,0,0,0,0,0,5
"3511","352120",35,0,0,0,0,34,0,0,0,0,0,0,0,0,1
"3512","352130",140,0,0,0,0,129,0,0,1,0,0,0,0,0,10
"3513","352140",302,0,0,1,0,268,0,0,0,0,0,0,0,0,33
"3514","352150",95,0,0,2,0,79,0,0,1,0,0,0,0,0,13
"3515","352160",83,0,0,0,0,78,0,0,0,0,0,0,0,0,5
"3516","352170",264,0,1,2,0,229,0,0,2,0,0,0,0,0,30
"3517","352180",375,0,1,0,0,323,0,0,0,0,0,0,0,0,51
"3518","352190",248,0,0,1,0,210,0,0,1,0,0,0,0,0,36
"3519","352200",28,0,0,0,0,25,0,0,0,0,0,0,0,0,3
"3520","352210",1898,0,1,13,0,1727,0,0,1,0,0,0,0,0,156
"3521","352215",67,0,0,0,0,66,0,0,0,0,0,0,0,0,1
"3522","352220",2508,2,3,9,0,2293,0,0,4,0,0,0,1,0,196
"3523","352230",2716,0,4,16,0,2399,0,0,7,0,0,0,3,0,287
"3524","352240",1538,0,2,12,0,1342,0,0,4,0,0,0,0,0,178
"3525","352250",3620,0,0,4,0,3355,0,0,11,0,0,0,1,0,249
"3526","352260",1003,0,1,7,0,855,0,0,4,0,0,0,0,0,136
"3527","352265",43,0,0,0,0,31,0,0,7,0,0,0,0,0,5
"3528","352270",529,0,1,1,0,445,0,0,2,0,0,0,0,0,80
"3529","352280",187,0,0,1,0,166,0,0,2,0,0,0,0,0,18
"3530","352290",211,0,0,1,0,193,0,0,0,0,0,0,0,0,17
"3531","352300",56,0,0,1,0,49,0,0,0,0,0,0,0,0,6
"3532","352310",5150,0,0,35,0,4628,0,0,7,0,0,0,0,0,480
"3533","352320",929,0,2,0,0,801,0,0,3,0,0,0,0,0,123
"3534","352330",144,0,0,1,0,132,0,0,0,0,0,0,0,0,11
"3535","352340",1983,2,3,5,0,1662,0,0,6,0,0,0,3,0,302
"3536","352350",284,0,0,1,0,267,0,0,0,0,0,0,0,0,16
"3537","352360",203,0,0,0,0,191,0,0,1,0,0,0,0,0,11
"3538","352370",67,0,0,0,0,57,0,0,0,0,0,0,0,0,10
"3539","352380",147,0,1,0,0,135,0,0,2,0,0,0,0,0,9
"3540","352390",3206,0,2,20,0,2696,0,0,12,1,0,0,2,0,473
"3541","352400",1251,0,2,5,0,1000,0,0,8,0,0,0,0,0,236
"3542","352410",492,0,1,2,0,432,0,0,2,0,0,0,0,0,55
"3543","352420",83,0,0,0,0,81,0,0,0,0,0,0,0,0,2
"3544","352430",1169,2,0,5,0,997,0,0,2,0,0,0,0,0,163
"3545","352440",4253,3,1,24,0,3793,0,0,11,0,0,0,3,0,418
"3546","352450",141,0,0,6,0,119,0,0,0,0,0,0,0,0,16
"3547","352460",231,0,0,0,0,220,0,0,0,0,0,0,0,0,11
"3548","352470",1184,0,2,4,0,973,0,0,4,0,0,0,5,0,196
"3549","352480",877,0,3,1,1,766,0,0,2,0,0,0,0,0,104
"3550","352490",95,0,0,1,0,81,0,0,2,0,0,0,0,0,11
"3551","352500",2034,1,0,11,0,1815,0,0,6,0,0,0,1,0,200
"3552","352510",797,0,1,3,0,667,0,0,1,0,0,0,2,0,123
"3553","352520",515,0,1,0,0,429,0,0,4,0,0,0,0,0,81
"3554","352530",2601,0,3,8,0,2350,0,0,4,1,0,0,0,0,235
"3555","352540",39,0,0,0,0,37,0,0,0,0,0,0,0,0,2
"3556","352550",162,0,0,1,0,135,0,0,0,0,0,0,0,0,26
"3557","352560",59,0,0,0,0,52,0,0,0,0,0,0,0,0,7
"3558","352570",639,0,0,3,0,551,0,0,3,0,0,0,0,0,82
"3559","352580",77,0,0,0,0,73,0,0,0,0,0,0,0,0,4
"3560","352585",36,0,0,0,0,33,0,0,0,0,0,0,0,0,3
"3561","352590",9864,3,10,80,1,8016,0,0,45,0,0,0,5,0,1704
"3562","352600",376,0,0,0,0,321,0,0,1,0,0,0,1,0,53
"3563","352610",215,0,0,0,0,196,0,0,0,0,0,0,0,0,19
"3564","352620",302,0,0,1,0,269,0,0,0,0,0,0,0,0,32
"3565","352630",44,0,0,0,0,38,0,0,0,0,0,0,0,0,6
"3566","352640",423,0,0,0,0,359,0,0,0,0,0,0,0,0,64
"3567","352650",54,0,0,0,0,50,0,0,0,0,0,0,0,0,4
"3568","352660",76,0,0,1,0,72,0,0,0,0,0,0,0,0,3
"3569","352670",1690,1,0,7,0,1496,0,0,9,0,0,0,2,0,175
"3570","352680",1501,0,2,1,1,1323,0,0,7,0,0,0,0,0,167
"3571","352690",6047,0,4,28,0,5240,0,0,19,0,0,0,4,0,752
"3572","352700",137,0,0,0,0,124,0,0,0,0,0,0,0,0,13
"3573","352710",1301,0,0,5,0,1158,0,0,3,0,0,0,0,0,135
"3574","352720",1312,0,0,2,0,1193,0,0,4,0,0,0,1,0,112
"3575","352725",42,0,0,0,0,39,0,0,0,0,0,0,0,0,3
"3576","352730",1298,0,2,11,0,755,0,0,9,0,0,0,0,0,521
"3577","352740",282,0,1,2,0,245,0,0,1,0,0,0,0,0,33
"3578","352750",18,0,0,1,0,17,0,0,0,0,0,0,0,0,0
"3579","352760",200,0,0,0,0,176,0,0,1,0,0,0,0,0,23
"3580","352770",57,0,0,0,0,55,0,0,0,0,0,0,0,0,2
"3581","352780",48,0,0,0,0,42,0,0,0,0,0,0,0,0,6
"3582","352790",44,0,0,1,0,41,0,0,1,0,0,0,0,0,1
"3583","352800",286,0,0,2,0,272,0,0,2,0,0,0,0,0,10
"3584","352810",119,0,0,0,0,104,0,0,0,0,0,0,0,0,15
"3585","352820",46,0,0,0,0,45,0,0,0,0,0,0,0,0,1
"3586","352830",36,0,1,0,0,31,0,0,0,0,0,0,0,0,4
"3587","352840",840,0,0,2,0,750,0,0,3,0,0,0,0,0,85
"3588","352850",1475,0,1,7,0,1291,0,0,2,0,0,0,0,0,174
"3589","352860",147,0,0,1,0,142,0,0,0,0,0,0,0,0,4
"3590","352870",21,0,0,0,0,18,0,0,0,0,0,0,0,0,3
"3591","352880",222,0,1,0,0,201,0,0,0,0,0,0,0,0,20
"3592","352885",53,0,0,0,0,47,0,0,0,0,0,0,0,0,6
"3593","352890",29,0,0,1,0,24,0,0,1,0,0,0,0,0,3
"3594","352900",5352,0,5,14,0,4697,0,0,12,0,0,0,2,0,622
"3595","352910",22,0,0,0,0,19,0,0,0,0,0,0,0,0,3
"3596","352920",347,0,0,0,0,322,0,0,0,0,0,0,0,0,25
"3597","352930",1265,0,0,2,0,1107,0,0,1,0,0,0,0,0,155
"3598","352940",6551,0,1,38,0,5916,0,0,15,0,0,0,1,0,580
"3599","352950",107,0,0,0,0,91,0,0,1,0,0,0,0,0,15
"3600","352960",57,0,0,0,0,51,0,0,0,0,0,0,0,0,6
"3601","352965",16,0,0,0,0,14,0,0,0,0,0,0,0,0,2
"3602","352970",247,0,1,2,0,221,0,0,1,0,0,0,0,0,22
"3603","352980",205,0,0,1,0,195,0,0,0,0,0,0,0,0,9
"3604","352990",198,0,0,0,0,184,0,0,0,0,0,0,0,0,14
"3605","353000",43,0,0,0,0,40,0,0,0,0,0,0,0,0,3
"3606","353010",284,0,0,0,0,255,0,0,1,0,0,0,0,0,28
"3607","353020",155,0,0,0,0,147,0,0,0,0,0,0,0,0,8
"3608","353030",1134,0,0,3,0,941,0,0,2,0,0,0,2,0,186
"3609","353040",63,0,0,0,0,62,0,0,0,0,0,0,0,0,1
"3610","353050",985,0,0,4,0,872,0,0,1,0,0,0,0,0,108
"3611","353060",8853,0,2,54,0,7549,0,0,32,0,0,0,151,0,1065
"3612","353070",2504,0,0,15,0,2173,0,0,14,1,0,0,1,0,300
"3613","353080",1596,0,1,8,0,1335,0,0,6,0,0,0,1,0,245
"3614","353090",39,0,0,0,0,32,0,0,1,0,0,0,0,0,6
"3615","353100",30,0,0,0,0,28,0,0,0,0,0,0,0,0,2
"3616","353110",1048,0,0,4,0,927,0,0,3,0,0,0,1,0,113
"3617","353120",146,0,0,0,0,130,0,0,0,0,0,0,0,0,16
"3618","353130",776,0,2,4,0,663,0,0,2,0,0,0,2,0,103
"3619","353140",467,0,0,3,0,415,0,0,0,0,0,0,0,0,49
"3620","353150",331,1,0,0,0,278,0,0,0,0,0,0,0,0,52
"3621","353160",52,0,0,0,0,45,0,0,0,0,0,0,0,0,7
"3622","353170",82,0,0,0,0,72,0,0,1,0,0,0,0,0,9
"3623","353180",1100,0,0,2,0,981,0,0,2,0,0,0,2,0,113
"3624","353190",357,0,1,4,0,316,0,0,0,0,0,0,0,0,36
"3625","353200",237,0,0,1,0,219,0,0,1,0,0,0,0,0,16
"3626","353205",45,0,0,0,0,40,0,0,0,0,0,0,0,0,5
"3627","353210",70,0,0,0,0,65,0,0,1,0,0,0,0,0,4
"3628","353215",52,0,0,0,0,52,0,0,0,0,0,0,0,0,0
"3629","353220",96,0,0,0,0,90,0,0,3,0,0,0,0,0,3
"3630","353230",94,0,1,0,0,87,0,0,0,0,0,0,0,0,6
"3631","353240",247,0,0,2,0,215,0,0,1,0,0,0,0,0,29
"3632","353250",162,0,0,0,0,146,0,0,0,0,0,0,0,0,16
"3633","353260",135,0,0,1,0,114,0,0,0,0,0,0,0,0,20
"3634","353270",69,0,0,0,0,61,0,0,0,0,0,0,0,0,8
"3635","353280",77,0,0,0,0,66,0,0,1,0,0,0,0,0,10
"3636","353282",85,0,0,0,0,75,0,0,1,0,0,0,0,0,9
"3637","353284",19,0,0,0,0,19,0,0,0,0,0,0,0,0,0
"3638","353286",16,0,0,0,0,14,0,0,0,0,0,0,0,0,2
"3639","353290",133,0,0,1,0,119,0,0,0,0,0,0,0,0,13
"3640","353300",252,0,0,1,0,234,0,0,0,0,0,0,0,0,17
"3641","353310",40,0,0,1,0,38,0,0,0,0,0,0,0,0,1
"3642","353320",64,0,0,1,0,57,0,0,0,0,0,0,0,0,6
"3643","353325",71,0,0,0,0,69,0,0,0,0,0,0,0,0,2
"3644","353330",49,0,0,0,0,48,0,0,0,0,0,0,0,0,1
"3645","353340",1168,0,2,5,0,1009,0,0,3,0,0,0,0,0,149
"3646","353350",541,0,1,1,0,433,0,0,0,0,0,0,0,0,106
"3647","353360",132,0,1,0,0,124,0,0,1,0,0,0,0,0,6
"3648","353370",51,0,0,0,0,46,0,0,0,0,0,0,0,0,5
"3649","353380",20,0,0,0,0,18,0,0,0,0,0,0,0,0,2
"3650","353390",1213,0,2,3,0,1019,0,0,13,0,0,0,0,0,176
"3651","353400",81,0,0,1,0,73,0,0,0,0,0,0,0,0,7
"3652","353410",112,0,0,0,0,104,0,0,0,0,0,0,0,0,8
"3653","353420",87,0,0,1,0,77,0,0,0,0,0,0,0,0,9
"3654","353430",648,0,2,7,0,550,0,0,3,0,0,0,3,0,83
"3655","353440",15089,0,1,96,0,13108,0,0,51,0,0,0,16,0,1817
"3656","353450",35,0,0,0,0,34,0,0,0,0,0,0,0,0,1
"3657","353460",553,0,1,4,0,487,0,0,2,0,0,0,0,0,59
"3658","353470",2044,0,1,7,0,1763,0,0,7,0,0,0,3,0,263
"3659","353475",145,0,0,0,0,128,0,0,0,0,0,0,0,0,17
"3660","353480",94,0,0,1,0,86,0,0,0,0,0,0,0,0,7
"3661","353490",137,0,2,0,0,126,0,0,0,0,0,0,0,0,9
"3662","353500",113,0,0,0,0,102,0,0,1,0,0,0,0,0,10
"3663","353510",130,0,0,0,0,110,0,0,1,0,0,0,0,0,19
