ibge;municipio;Masculino;Feminino;Total;perc_masc;perc_feminino
110170;URUPA;5590;5491;11081;0,504467106;0,495532894
421020;MAJOR GERCINO;1748;1717;3465;0,504473304;0,495526696
220450;GUADALUPE;5295;5201;10496;0,504477896;0,495522104
521720;PIRANHAS;5126;5035;10161;0,504477906;0,495522094
430195;BARRA FUNDA;1293;1270;2563;0,504486929;0,495513071
420500;DIONISIO CERQUEIRA;7866;7726;15592;0,504489482;0,495510518
210810;PAULO RAMOS;10641;10451;21092;0,504504077;0,495495923
432285;VESPASIANO CORREA;896;880;1776;0,504504505;0,495495495
352280;ITAPORANGA;7667;7530;15197;0,504507469;0,495492531
250527;CURRAL DE CIMA;2628;2581;5209;0,504511423;0,495488577
251203;POCO DANTAS;1956;1921;3877;0,504513799;0,495486201
432147;TIRADENTES DO SUL;2791;2741;5532;0,504519161;0,495480839
260690;IGUARACY;6188;6077;12265;0,504525071;0,495474929
210170;BARREIRINHAS;32235;31656;63891;0,504531155;0,495468845
431520;PUTINGA;1948;1913;3861;0,504532505;0,495467495
431695;SANTA MARIA DO HERVAL;3220;3162;6382;0,50454403;0,49545597
410700;CURIUVA;7714;7575;15289;0,504545752;0,495454248
510454;ITANHANGA;3547;3483;7030;0,50455192;0,49544808
353750;PEREIRAS;4478;4397;8875;0,50456338;0,49543662
410965;HONORIO SERPA;2538;2492;5030;0,504572565;0,495427435
520015;ADELANDIA;1269;1246;2515;0,504572565;0,495427435
410380;CAMBIRA;4020;3947;7967;0,504581398;0,495418602
313050;ILICINEA;6313;6198;12511;0,504595956;0,495404044
410560;CIDADE GAUCHA;6529;6410;12939;0,504598501;0,495401499
330410;PORCIUNCULA;9622;9446;19068;0,504615062;0,495384938
353660;PAULO DE FARIA;4528;4445;8973;0,504624986;0,495375014
500345;DEODAPOLIS;6582;6461;13043;0,504638503;0,495361497
310520;BANDEIRA;2391;2347;4738;0,504643309;0,495356691
420100;ANITA GARIBALDI;3423;3360;6783;0,504643963;0,495356037
420440;CORONEL FREITAS;4996;4904;9900;0,504646465;0,495353535
431500;PORTO LUCENA;2278;2236;4514;0,504652193;0,495347807
210020;ALCANTARA;11166;10960;22126;0,504655157;0,495344843
520260;AURILANDIA;1514;1486;3000;0,504666667;0,495333333
431848;SAO JOSE DO HORTENCIO;2485;2439;4924;0,504670999;0,495329001
316570;SENADOR FIRMINO;3988;3914;7902;0,504682359;0,495317641
350520;BARIRI;18090;17754;35844;0,504686977;0,495313023
316265;SAO JOAO DO PACUI;2259;2217;4476;0,504691689;0,495308311
251470;SAO JOSE DO SABUGI;2096;2057;4153;0,504695401;0,495304599
520120;ANHANGUERA;591;580;1171;0,50469684;0,49530316
171670;COLMEIA;4077;4001;8078;0,504704135;0,495295865
231090;PIQUET CARNEIRO;8686;8524;17210;0,504706566;0,495293434
411705;NOVA LARANJEIRAS;5785;5677;11462;0,50471122;0,49528878
411010;IMBITUVA;16810;16496;33306;0,504713865;0,495286135
420330;CAMPO ALEGRE;6049;5936;11985;0,504714226;0,495285774
330515;SAO JOSE DO VALE DO RIO PRETO;11120;10912;22032;0,504720407;0,495279593
251180;PIRPIRITUBA;5345;5245;10590;0,504721435;0,495278565
432143;TERRA DE AREIA;5715;5608;11323;0,504724896;0,495275104
312420;ESPERA FELIZ;12763;12524;25287;0,504725748;0,495274252
250330;CACHOEIRA DOS INDIOS;5231;5133;10364;0,504727904;0,495272096
250800;JURU;4962;4869;9831;0,504729936;0,495270064
420690;IBIRAMA;9710;9528;19238;0,504730221;0,495269779
410670;CRUZEIRO DO SUL;2236;2194;4430;0,504740406;0,495259594
293000;SEBASTIAO LARANJEIRAS;5848;5738;11586;0,504747109;0,495252891
240960;PEDRA PRETA;1221;1198;2419;0,504754031;0,495245969
521400;MOZARLANDIA;8115;7962;16077;0,50475835;0,49524165
312460;ESTRELA DALVA;1165;1143;2308;0,504766031;0,495233969
150746;SAO JOAO DA PONTA;3177;3117;6294;0,504766444;0,495233556
210710;MORROS;9948;9760;19708;0,504769637;0,495230363
311540;CATAS ALTAS DA NORUEGA;1850;1815;3665;0,504774898;0,495225102
291915;LAPAO;13792;13531;27323;0,504776196;0,495223804
430087;ARARICA;2948;2892;5840;0,504794521;0,495205479
210830;PENALVA;19681;19306;38987;0,504809295;0,495190705
291940;LICINIO DE ALMEIDA;6238;6119;12357;0,504815085;0,495184915
315960;SANTA RITA DO SAPUCAI;22326;21900;44226;0,504816171;0,495183829
110034;ALVORADA D'OESTE;6970;6837;13807;0,504816397;0,495183603
411320;LAPA;24560;24091;48651;0,504820045;0,495179955
211040;SAO BENEDITO DO RIO PRETO;9475;9294;18769;0,504821781;0,495178219
500240;CAARAPO;15652;15353;31005;0,504821803;0,495178197
210462;GOVERNADOR LUIZ ROCHA;3977;3901;7878;0,504823559;0,495176441
270160;CANAPI;8943;8772;17715;0,504826418;0,495173582
330093;CARAPEBUS;8511;8348;16859;0,504834213;0,495165787
292525;PONTO NOVO;7436;7293;14729;0,504854369;0,495145631
172010;SAO BENTO DO TOCANTINS;2755;2702;5457;0,504856148;0,495143852
431861;SAO JOSE DO SUL;1244;1220;2464;0,50487013;0,49512987
261260;SANTA MARIA DA BOA VISTA;21339;20927;42266;0,504873894;0,495126106
351480;ELDORADO;7872;7720;15592;0,504874295;0,495125705
431477;PONTAO;1968;1930;3898;0,504874295;0,495125705
520570;CORREGO DO OURO;1138;1116;2254;0,504880213;0,495119787
150195;CACHOEIRA DO PIRIA;17826;17481;35307;0,504885717;0,495114283
315100;PIRANGUINHO;4384;4299;8683;0,504894622;0,495105378
350220;ANGATUBA;12988;12736;25724;0,50489815;0,49510185
292270;NOVA CANAA;8322;8160;16482;0,504914452;0,495085548
410090;AMAPORA;3234;3171;6405;0,504918033;0,495081967
431162;LINDOLFO COLLOR;3127;3066;6193;0,504924915;0,495075085
291700;ITIUBA;18248;17892;36140;0,504925291;0,495074709
410870;GRANDES RIOS;2716;2663;5379;0,504926566;0,495073434
313810;LASSANCE;3279;3215;6494;0,504927626;0,495072374
210630;MAGALHAES DE ALMEIDA;10214;10014;20228;0,504943642;0,495056358
317005;UBAPORANGA;6319;6195;12514;0,504954451;0,495045549
431912;SAO MARTINHO DA SERRA;1630;1598;3228;0,504956629;0,495043371
510267;CAMPO VERDE;22235;21798;44033;0,504962187;0,495037813
251570;SERRA GRANDE;1475;1446;2921;0,504964053;0,495035947
270780;ROTEIRO;3350;3284;6634;0,504974374;0,495025626
260360;CAMUTANGA;4339;4253;8592;0,505004655;0,494995345
240933;SANTA MARIA;2873;2816;5689;0,505009668;0,494990332
312470;ESTRELA DO INDAIA;1759;1724;3483;0,505024404;0,494975596
412050;PRIMEIRO DE MAIO;5625;5513;11138;0,505027833;0,494972167
412030;PORTO VITORIA;2049;2008;4057;0,505052995;0,494947005
430469;CAPITAO;1399;1371;2770;0,505054152;0,494945848
210667;MILAGRES DO MARANHAO;4294;4208;8502;0,505057633;0,494942367
421825;TIMBO GRANDE;4042;3961;8003;0,505060602;0,494939398
353670;PEDERNEIRAS;24002;23521;47523;0,505060707;0,494939293
411170;JABOTI;2693;2639;5332;0,505063766;0,494936234
230395;CHOROZINHO;10246;10040;20286;0,505077393;0,494922607
421755;SERRA ALTA;1641;1608;3249;0,505078486;0,494921514
432380;XANGRI-LA;8650;8476;17126;0,505079995;0,494920005
220555;LAGOA ALEGRE;4349;4261;8610;0,505110337;0,494889663
320030;ALFREDO CHAVES;7410;7260;14670;0,505112474;0,494887526
431053;ITAARA;2815;2758;5573;0,505113942;0,494886058
240380;FLORANIA;4936;4836;9772;0,50511666;0,49488334
240860;PARANA;2171;2127;4298;0,50511866;0,49488134
171150;JAU DO TOCANTINS;1973;1933;3906;0,505120328;0,494879672
312400;ERVALIA;9607;9412;19019;0,505126452;0,494873548
230720;JATI;4117;4033;8150;0,505153374;0,494846626
421420;QUILOMBO;4937;4836;9773;0,505167298;0,494832702
412160;RENASCENCA;3421;3351;6772;0,50516834;0,49483166
354450;RUBINEIA;1612;1579;3191;0,505170793;0,494829207
312010;COUTO DE MAGALHAES DE MINAS;2241;2195;4436;0,505184851;0,494815149
315190;POCRANE;4187;4101;8288;0,505188224;0,494811776
430185;BARRA DO GUARITA;1650;1616;3266;0,505205144;0,494794856
420450;CORUPA;8235;8065;16300;0,505214724;0,494785276
320430;PRESIDENTE KENNEDY;5932;5809;11741;0,505238055;0,494761945
170700;DIANOPOLIS;11471;11233;22704;0,505241367;0,494758633
320410;PINHEIROS;13946;13655;27601;0,505271548;0,494728452
520393;BURITI DE GOIAS;1245;1219;2464;0,505275974;0,494724026
314180;MINAS NOVAS;15921;15588;31509;0,505284205;0,494715795
230090;APUIARES;7449;7293;14742;0,505291005;0,494708995
420350;CAMPO ERE;4200;4112;8312;0,505293551;0,494706449
310930;BURITIS;12723;12456;25179;0,505302037;0,494697963
330560;SILVA JARDIM;11003;10772;21775;0,505304248;0,494695752
150010;ABAETETUBA;81073;79366;160439;0,505319779;0,494680221
280420;MONTE ALEGRE DE SERGIPE;7739;7576;15315;0,50532158;0,49467842
220345;DOM INOCENCIO;4838;4736;9574;0,505326927;0,494673073
521270;MAMBAI;4688;4589;9277;0,505335777;0,494664223
420415;CELSO RAMOS;1369;1340;2709;0,505352529;0,494647471
311600;CHALE;2878;2817;5695;0,505355575;0,494644425
420195;BALNEARIO ARROIO DO SILVA;6965;6817;13782;0,505369322;0,494630678
130255;MANAQUIRI;17173;16808;33981;0,505370648;0,494629352
210043;ALTO ALEGRE DO MARANHAO;14184;13882;28066;0,505380175;0,494619825
230650;ITAPIUNA;10438;10215;20653;0,505398731;0,494601269
411125;ITAPERUCU;14906;14587;29493;0,505408063;0,494591937
351100;CASTILHO;10877;10644;21521;0,505413317;0,494586683
412380;SANTA IZABEL DO OESTE;7543;7381;14924;0,505427499;0,494572501
352170;ITABERA;8797;8608;17405;0,505429474;0,494570526
355470;TORRINHA;5105;4995;10100;0,505445545;0,494554455
350660;BIRITIBA-MIRIM;16814;16451;33265;0,505456185;0,494543815
520460;CAMPESTRE DE GOIAS;1851;1811;3662;0,505461496;0,494538504
420253;BOM JESUS;1569;1535;3104;0,505476804;0,494523196
220160;BENEDITINOS;5297;5182;10479;0,505487165;0,494512835
220855;PORTO ALEGRE DO PIAUI;1379;1349;2728;0,505498534;0,494501466
520980;HIDROLINA;1744;1706;3450;0,505507246;0,494492754
351410;DOIS CORREGOS;14005;13699;27704;0,505522668;0,494477332
420880;JAGUARUNA;10387;10160;20547;0,505523921;0,494476079
240390;FRANCISCO DANTAS;1416;1385;2801;0,505533738;0,494466262
292593;QUIXABEIRA;4519;4420;8939;0,505537532;0,494462468
430905;GLORINHA;4198;4106;8304;0,505539499;0,494460501
170070;ALVORADA;4237;4144;8381;0,505548264;0,494451736
240540;JAPI;2495;2440;4935;0,505572442;0,494427558
251276;RIACHAO DO POCO;2311;2260;4571;0,505578648;0,494421352
316330;SAO JOSE DO DIVINO;1947;1904;3851;0,505582965;0,494417035
521870;RIANAPOLIS;2443;2389;4832;0,505587748;0,494412252
353140;MONTE APRAZIVEL;12969;12682;25651;0,505594324;0,494405676
431046;IPIRANGA DO SUL;946;925;1871;0,505611972;0,494388028
410855;GODOY MOREIRA;1441;1409;2850;0,505614035;0,494385965
430090;ARATIBA;3107;3038;6145;0,505614321;0,494385679
411920;PINHALAO;3197;3126;6323;0,505614424;0,494385576
430435;CANDIOTA;4908;4799;9707;0,505614505;0,494385495
261400;SERRITA;9721;9505;19226;0,505617393;0,494382607
311710;CONCEICAO DA APARECIDA;5234;5117;10351;0,505651628;0,494348372
150745;SAO GERALDO DO ARAGUAIA;12422;12144;24566;0,505658227;0,494341773
240680;LAJES PINTADAS;2411;2357;4768;0,505662752;0,494337248
510740;SAO PEDRO DA CIPA;2439;2384;4823;0,505701845;0,494298155
431244;MORRINHOS DO SUL;1462;1429;2891;0,505707368;0,494292632
292150;MONTE SANTO;24854;24291;49145;0,505727948;0,494272052
411080;IRETAMA;5072;4957;10029;0,505733373;0,494266627
240145;BARAUNA;14723;14389;29112;0,505736466;0,494263534
315310;PRESIDENTE BERNARDES;2688;2627;5315;0,505738476;0,494261524
280260;GRACHO CARDOSO;2949;2882;5831;0,505745155;0,494254845
350700;BOITUVA;32019;31291;63310;0,505749487;0,494250513
170035;ALIANCA DO TOCANTINS;2682;2621;5303;0,505751461;0,494248539
412150;REBOUCAS;7582;7409;14991;0,505770129;0,494229871
291930;LENCOIS;5860;5726;11586;0,505782841;0,494217159
290930;CORRENTINA;16308;15935;32243;0,505784201;0,494215799
314720;PARAGUACU;10972;10721;21693;0,505785276;0,494214724
352510;JARDINOPOLIS;23036;22508;45544;0,505796592;0,494203408
410895;GUAMIRANGA;4492;4389;8881;0,505798897;0,494201103
260590;GAMELEIRA;15973;15605;31578;0,505826841;0,494173159
270250;DOIS RIACHOS;5594;5465;11059;0,505832354;0,494167646
354170;QUATA;7238;7071;14309;0,505835488;0,494164512
130250;MANACAPURU;50388;49225;99613;0,505837591;0,494162409
352020;IGARATA;4872;4759;9631;0,505866473;0,494133527
522068;SIMOLANDIA;3488;3407;6895;0,505873822;0,494126178
150549;PALESTINA DO PARA;3832;3743;7575;0,505874587;0,494125413
315930;SANTA RITA DE JACUTINGA;2450;2393;4843;0,505884782;0,494115218
521460;NIQUELANDIA;23809;23255;47064;0,505885603;0,494114397
230610;IRAUCUBA;12369;12081;24450;0,505889571;0,494110429
351270;CORUMBATAI;2060;2012;4072;0,50589391;0,49410609
412580;SAO PEDRO DO IVAI;5620;5489;11109;0,50589612;0,49410388
292575;PRESIDENTE TANCREDO NEVES;14303;13969;28272;0,505906904;0,494093096
230470;GRANJA;27911;27259;55170;0,505909009;0,494090991
316060;SANTO HIPOLITO;1540;1504;3044;0,505913272;0,494086728
330380;PARATY;22349;21826;44175;0,505919638;0,494080362
230945;OCARA;13133;12825;25958;0,50593266;0,49406734
521100;ITAPIRAPUA;2216;2164;4380;0,505936073;0,494063927
316780;SOLEDADE DE MINAS;3150;3076;6226;0,50594282;0,49405718
240160;BENTO FERNANDES;2809;2743;5552;0,505943804;0,494056196
250407;CARAUBAS;2128;2078;4206;0,50594389;0,49405611
311580;CENTRALINA;5233;5110;10343;0,50594605;0,49405395
110014;NOVA BRASILANDIA D'OESTE;10374;10130;20504;0,505950059;0,494049941
293120;TAPEROA;10838;10583;21421;0,505952103;0,494047897
510455;ITAUBA;1826;1783;3609;0,505957329;0,494042671
421160;NOVA VENEZA;7850;7665;15515;0,505961972;0,494038028
352120;IPORANGA;2115;2065;4180;0,505980861;0,494019139
230150;ARNEIROZ;3971;3877;7848;0,505988787;0,494011213
210070;ANAJATUBA;13748;13422;27170;0,505999264;0,494000736
420750;INDAIAL;36608;35738;72346;0,506012772;0,493987228
320350;MONTANHA;9591;9363;18954;0,506014562;0,493985438
421230;PAULO LOPES;3867;3775;7642;0,506019367;0,493980633
291770;JAGUARARI;17162;16753;33915;0,50602978;0,49397022
293240;UIBAI;7031;6863;13894;0,506045775;0,493954225
420260;BOM RETIRO;5138;5015;10153;0,506057323;0,493942677
430430;CANDIDO GODOI;3090;3016;6106;0,506059613;0,493940387
430720;ERVAL GRANDE;2419;2361;4780;0,506066946;0,493933054
210700;MONTES ALTOS;4587;4477;9064;0,506067961;0,493932039
410070;ALTO PIQUIRI;4920;4802;9722;0,50606871;0,49393129
420127;ARABUTA;2160;2108;4268;0,506091846;0,493908154
291580;ITAMBE;11374;11100;22474;0,506095933;0,493904067
170380;BURITI DO TOCANTINS;5893;5751;11644;0,506097561;0,493902439
291520;ITAGIBA;7253;7078;14331;0,506105645;0,493894355
280390;MALHADOR;6422;6267;12689;0,506107652;0,493892348
521920;SANTA CRUZ DE GOIAS;1408;1374;2782;0,506110712;0,493889288
316970;TURMALINA;10264;10016;20280;0,506114398;0,493885602
150620;SALINOPOLIS;20834;20330;41164;0,506121854;0,493878146
410770;FENIX;2396;2338;4734;0,506125898;0,493874102
150230;CAPITAO POCO;27607;26938;54545;0,506132551;0,493867449
210680;MIRINZAL;7622;7437;15059;0,506142506;0,493857494
411000;IGUARACU;2265;2210;4475;0,506145251;0,493854749
520960;HEITORAI;1894;1848;3742;0,506146446;0,493853554
290265;BANZAE;6707;6544;13251;0,506150479;0,493849521
430005;AGUA SANTA;1892;1846;3738;0,506153023;0,493846977
410750;ENGENHEIRO BELTRAO;7067;6895;13962;0,506159576;0,493840424
521570;PALMEIRAS DE GOIAS;15142;14773;29915;0,506167475;0,493832525
270370;JARAMATAIA;2911;2840;5751;0,50617284;0,49382716
314050;MARTINHO CAMPOS;6832;6665;13497;0,50618656;0,49381344
421940;WITMARSUM;2041;1991;4032;0,506200397;0,493799603
251460;SAO JOSE DO BONFIM;1832;1787;3619;0,506217187;0,493782813
510718;RIBEIRAO CASCALHEIRA;5290;5160;10450;0,506220096;0,493779904
290180;ANTONIO GONCALVES;6052;5903;11955;0,506231702;0,493768298
411780;PALMITAL;6457;6298;12755;0,50623285;0,49376715
313250;ITAMARANDIBA;17784;17346;35130;0,506233988;0,493766012
170220;ARAGUATINS;18515;18058;36573;0,506247778;0,493752222
316950;TUMIRITINGA;3441;3356;6797;0,506252759;0,493747241
430165;BARAO;3155;3077;6232;0,506258023;0,493741977
110080;CANDEIAS DO JAMARI;14210;13858;28068;0,506270486;0,493729514
500020;AGUA CLARA;8113;7912;16025;0,506271451;0,493728549
210290;CARUTAPERA;12199;11896;24095;0,506287612;0,493712388
320270;ITAGUACU;7079;6903;13982;0,506293806;0,493706194
431413;PAULO BENTO;1166;1137;2303;0,506296135;0,493703865
352370;ITIRAPUA;3335;3252;6587;0,506300288;0,493699712
314830;PAULA CANDIDO;4859;4738;9597;0,506304053;0,493695947
430781;ESTRELA VELHA;1846;1800;3646;0,506308283;0,493691717
421510;RODEIO;5897;5750;11647;0,506310638;0,493689362
290080;ALCOBACA;11397;11112;22509;0,506330801;0,493669199
315330;PRESIDENTE KUBITSCHEK;1519;1481;3000;0,506333333;0,493666667
311510;CASSIA;8983;8758;17741;0,506341243;0,493658757
240030;AFONSO BEZERRA;5582;5442;11024;0,506349782;0,493650218
210235;BURITIRANA;7850;7653;15503;0,506353609;0,493646391
355290;TACIBA;3226;3145;6371;0,50635693;0,49364307
171430;NAZARE;1910;1862;3772;0,506362672;0,493637328
312830;GUARANESIA;9628;9386;19014;0,506363732;0,493636268
261420;SIRINHAEM;23721;23124;46845;0,506372078;0,493627922
220211;CAMPO ALEGRE DO FIDALGO;2579;2514;5093;0,506381308;0,493618692
431390;PANAMBI;22576;22007;44583;0,506381356;0,493618644
410304;BOA VENTURA DE SAO ROQUE;3212;3131;6343;0,506384991;0,493615009
430230;BOM JESUS;5707;5563;11270;0,506388642;0,493611358
421223;PARAISO;1663;1621;3284;0,506394641;0,493605359
290610;CANAPOLIS;4909;4785;9694;0,506395709;0,493604291
220250;CARACOL;5575;5434;11009;0,506403851;0,493596149
251385;SANTO ANDRE;1264;1232;2496;0,506410256;0,493589744
110010;GUAJARA-MIRIM;23766;23164;46930;0,506413808;0,493586192
430880;GENERAL CAMARA;4223;4116;8339;0,506415637;0,493584363
411970;PLANALTINA DO PARANA;2168;2113;4281;0,506423733;0,493576267
290323;BARRO ALTO;7683;7488;15171;0,506426735;0,493573265
150635;SANTA BARBARA DO PARA;11046;10765;21811;0,506441704;0,493558296
431179;MARATA;1374;1339;2713;0,506450424;0,493549576
430620;CRUZEIRO DO SUL;6309;6148;12457;0,50646223;0,49353777
230535;ICAPUI;10222;9961;20183;0,506465838;0,493534162
354370;RINCAO;5482;5342;10824;0,50646711;0,49353289
311783;CONEGO MARINHO;3915;3815;7730;0,506468305;0,493531695
351512;EMILIANOPOLIS;1640;1598;3238;0,506485485;0,493514515
430975;IBARAMA;2225;2168;4393;0,506487594;0,493512406
290720;CASA NOVA;37021;36071;73092;0,506498659;0,493501341
520030;ALEXANIA;14365;13995;28360;0,506523272;0,493476728
314270;MONTALVANIA;7406;7215;14621;0,506531701;0,493468299
292590;QUIJINGUE;14017;13655;27672;0,506540908;0,493459092
420040;AGUA DOCE;3627;3533;7160;0,506564246;0,493435754
210047;ALTO ALEGRE DO PINDARE;16194;15773;31967;0,506584916;0,493415084
230020;ACARAU;32197;31359;63556;0,506592611;0,493407389
313330;ITAOBIM;10637;10360;20997;0,50659618;0,49340382
354995;SAO LOURENCO DA SERRA;8170;7957;16127;0,506603832;0,493396168
420770;IPUMIRIM;3874;3773;7647;0,506603897;0,493396103
430807;FAZENDA VILANOVA;2371;2309;4680;0,506623932;0,493376068
250905;MARCACAO;4431;4315;8746;0,506631603;0,493368397
432340;VILA MARIA;2213;2155;4368;0,506639194;0,493360806
421380;PRAIA GRANDE;3701;3604;7305;0,506639288;0,493360712
500770;SETE QUEDAS;5447;5304;10751;0,506650544;0,493349456
420370;CANELINHA;6360;6193;12553;0,506651796;0,493348204
317057;VARGEM ALEGRE;3273;3187;6460;0,506656347;0,493343653
280050;AREIA BRANCA;9538;9287;18825;0,506666667;0,493333333
251455;SAO JOSE DE PRINCESA;1975;1923;3898;0,506670087;0,493329913
316790;TABULEIRO;1859;1810;3669;0,506677569;0,493322431
280280;INDIAROBA;9291;9046;18337;0,506680482;0,493319518
354060;PORTO FELIZ;27208;26490;53698;0,506685538;0,493314462
353790;PILAR DO SUL;15004;14608;29612;0,506686478;0,493313522
432032;SENADOR SALGADO FILHO;1399;1362;2761;0,506700471;0,493299529
313660;NOVA UNIAO;2908;2831;5739;0,506708486;0,493291514
292280;NOVA ITARANA;4220;4108;8328;0,506724304;0,493275696
500730;RIO NEGRO;2411;2347;4758;0,506725515;0,493274485
412260;RONDON;4897;4767;9664;0,506725993;0,493274007
290327;BARROCAS;8222;8003;16225;0,506748844;0,493251156
521730;PIRENOPOLIS;12780;12438;25218;0,506780871;0,493219129
521370;MONTES CLAROS DE GOIAS;4073;3964;8037;0,506781137;0,493218863
313500;JAGUARACU;1597;1554;3151;0,506823231;0,493176769
522160;URUACU;20856;20294;41150;0,506828676;0,493171324
430865;GARRUCHOS;1445;1406;2851;0,506839705;0,493160295
290020;ABARE;10438;10156;20594;0,506846654;0,493153346
330230;LAJE DO MURIAE;3699;3599;7298;0,506851192;0,493148808
220225;CANAVIEIRA;1996;1942;3938;0,506856272;0,493143728
500440;INOCENCIA;3835;3731;7566;0,506872852;0,493127148
411007;IMBAU;6817;6632;13449;0,506877835;0,493122165
250115;AREIA DE BARAUNAS;1067;1038;2105;0,506888361;0,493111639
330540;SAPUCAIA;9261;9009;18270;0,506896552;0,493103448
312380;ENGENHEIRO NAVARRO;3670;3570;7240;0,506906077;0,493093923
260180;BETANIA;6494;6317;12811;0,506908126;0,493091874
311460;CARRANCAS;2054;1998;4052;0,506910168;0,493089832
220669;MURICI DOS PORTELAS;4693;4565;9258;0,50691294;0,49308706
220273;COIVARAS;2050;1994;4044;0,506923838;0,493076162
220545;JOCA MARQUES;2782;2706;5488;0,506924198;0,493075802
316935;TRES MARIAS;16760;16302;33062;0,506926381;0,493073619
312087;CURRAL DE DENTRO;3988;3879;7867;0,506927673;0,493072327
171830;PRAIA NORTE;4341;4222;8563;0,506948499;0,493051501
353990;POLONI;3126;3040;6166;0,506973727;0,493026273
314150;MENDES PIMENTEL;3268;3178;6446;0,506981074;0,493018926
510625;NOVA XAVANTINA;10999;10696;21695;0,506983176;0,493016824
250010;AGUA BRANCA;5260;5115;10375;0,506987952;0,493012048
280650;SANTA ROSA DE LIMA;1994;1939;3933;0,506992118;0,493007882
292925;SAO GABRIEL;9524;9261;18785;0,507000266;0,492999734
220540;JOAQUIM PIRES;7299;7097;14396;0,507015838;0,492984162
241240;SAO JOSE DO SERIDO;2381;2315;4696;0,507027257;0,492972743
