codigo_municipio_ibge,nome_municipio,pib_preco_corrente,atividade_maior_valor_ad_bruto
313870,Luminárias,20058.07,"Agricultura, inclusive apoio à agricultura e a pós colheita"
313880,Luz,30923.55,Demais serviços
313890,Machacalis,14685.44,"Administração, defesa, educação e saúde públicas e seguridade social"
313900,Machado,26459.32,Demais serviços
313910,Madre de Deus de Minas,48034.78,"Agricultura, inclusive apoio à agricultura e a pós colheita"
313920,Malacacheta,12072.08,"Administração, defesa, educação e saúde públicas e seguridade social"
313925,Mamonas,8258.17,"Administração, defesa, educação e saúde públicas e seguridade social"
313930,Manga,12368.05,"Administração, defesa, educação e saúde públicas e seguridade social"
313940,Manhuaçu,32727.43,Demais serviços
313950,Manhumirim,23056.19,Demais serviços
313960,Mantena,15134.78,Demais serviços
313970,Maravilhas,24151.38,Indústrias de transformação
313980,Mar de Espanha,15925.66,Demais serviços
313990,Maria da Fé,13273.96,"Administração, defesa, educação e saúde públicas e seguridade social"
314000,Mariana,53290.17,Indústrias extrativas
314010,Marilac,13384.75,"Administração, defesa, educação e saúde públicas e seguridade social"
314015,Mário Campos,11462.1,"Administração, defesa, educação e saúde públicas e seguridade social"
314020,Maripá de Minas,24250.12,Demais serviços
314030,Marliéria,12033.91,"Administração, defesa, educação e saúde públicas e seguridade social"
314040,Marmelópolis,14670.67,"Administração, defesa, educação e saúde públicas e seguridade social"
314050,Martinho Campos,28117.3,Demais serviços
314053,Martins Soares,29735.68,Indústrias de transformação
314055,Mata Verde,8411.65,"Administração, defesa, educação e saúde públicas e seguridade social"
314060,Materlândia,12213.89,"Administração, defesa, educação e saúde públicas e seguridade social"
314070,Mateus Leme,21387.14,Demais serviços
314080,Matias Barbosa,36874.94,Demais serviços
314085,Matias Cardoso,12304.25,"Administração, defesa, educação e saúde públicas e seguridade social"
314090,Matipó,22033.55,Demais serviços
314100,Mato Verde,11933.06,Demais serviços
314110,Matozinhos,30372.03,Demais serviços
314120,Matutina,23244.28,"Administração, defesa, educação e saúde públicas e seguridade social"
314130,Medeiros,46585.19,"Agricultura, inclusive apoio à agricultura e a pós colheita"
314140,Medina,10992.19,"Administração, defesa, educação e saúde públicas e seguridade social"
314150,Mendes Pimentel,11325.76,"Administração, defesa, educação e saúde públicas e seguridade social"
314160,Mercês,12642.42,"Administração, defesa, educação e saúde públicas e seguridade social"
314170,Mesquita,9356.97,"Administração, defesa, educação e saúde públicas e seguridade social"
314180,Minas Novas,10615.24,"Administração, defesa, educação e saúde públicas e seguridade social"
314190,Minduri,31779.11,"Agricultura, inclusive apoio à agricultura e a pós colheita"
314200,Mirabela,11417.13,"Administração, defesa, educação e saúde públicas e seguridade social"
314210,Miradouro,13339.42,"Administração, defesa, educação e saúde públicas e seguridade social"
314220,Miraí,17033.55,Demais serviços
314225,Miravânia,8249.35,"Administração, defesa, educação e saúde públicas e seguridade social"
314230,Moeda,14221.61,"Administração, defesa, educação e saúde públicas e seguridade social"
314240,Moema,16330.01,Demais serviços
314250,Monjolos,17555.46,"Administração, defesa, educação e saúde públicas e seguridade social"
314260,Monsenhor Paulo,21996.58,Demais serviços
314270,Montalvânia,9679.02,"Administração, defesa, educação e saúde públicas e seguridade social"
314280,Monte Alegre de Minas,28853.45,Demais serviços
314290,Monte Azul,11107.17,"Administração, defesa, educação e saúde públicas e seguridade social"
314300,Monte Belo,24488.65,Demais serviços
314310,Monte Carmelo,26625.51,Demais serviços
314315,Monte Formoso,8274.65,"Administração, defesa, educação e saúde públicas e seguridade social"
314320,Monte Santo de Minas,20859.35,Demais serviços
314330,Montes Claros,23426.26,Demais serviços
314340,Monte Sião,20100.6,Demais serviços
314345,Montezuma,10329.91,"Administração, defesa, educação e saúde públicas e seguridade social"
314350,Morada Nova de Minas,45399.87,"Agricultura, inclusive apoio à agricultura e a pós colheita"
314360,Morro da Garça,23159.27,"Administração, defesa, educação e saúde públicas e seguridade social"
314370,Morro do Pilar,12765.26,"Administração, defesa, educação e saúde públicas e seguridade social"
314380,Munhoz,17539.46,Demais serviços
314390,Muriaé,22244.72,Demais serviços
314400,Mutum,17813.8,Demais serviços
314410,Muzambinho,23480.41,Demais serviços
314420,Nacip Raydan,10205.01,"Administração, defesa, educação e saúde públicas e seguridade social"
314430,Nanuque,20934.1,Demais serviços
314435,Naque,11821.29,"Administração, defesa, educação e saúde públicas e seguridade social"
314437,Natalândia,18521.82,"Administração, defesa, educação e saúde públicas e seguridade social"
314440,Natércia,17973.17,"Administração, defesa, educação e saúde públicas e seguridade social"
314450,Nazareno,47223.78,Indústrias extrativas
314460,Nepomuceno,20088.22,Demais serviços
314465,Ninheira,9916.38,"Administração, defesa, educação e saúde públicas e seguridade social"
314467,Nova Belém,20208.06,"Agricultura, inclusive apoio à agricultura e a pós colheita"
314470,Nova Era,22084.14,Demais serviços
314480,Nova Lima,126993.16,Indústrias extrativas
314490,Nova Módica,14406.98,"Administração, defesa, educação e saúde públicas e seguridade social"
314500,Nova Ponte,79020.94,"Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação"
314505,Nova Porteirinha,14492.42,"Administração, defesa, educação e saúde públicas e seguridade social"
314510,Nova Resende,17692.82,"Agricultura, inclusive apoio à agricultura e a pós colheita"
314520,Nova Serrana,22739.8,Demais serviços
314530,Novo Cruzeiro,9418.94,"Administração, defesa, educação e saúde públicas e seguridade social"
314535,Novo Oriente de Minas,10967.52,"Administração, defesa, educação e saúde públicas e seguridade social"
314537,Novorizonte,11129.51,"Administração, defesa, educação e saúde públicas e seguridade social"
314540,Olaria,16968.19,"Administração, defesa, educação e saúde públicas e seguridade social"
314545,Olhos-d'Água,35151.89,"Produção florestal, pesca e aquicultura"
314550,Olímpio Noronha,14607.53,"Administração, defesa, educação e saúde públicas e seguridade social"
314560,Oliveira,21755.4,Demais serviços
314570,Oliveira Fortes,16312.6,"Administração, defesa, educação e saúde públicas e seguridade social"
314580,Onça de Pitangui,20006.4,"Administração, defesa, educação e saúde públicas e seguridade social"
314585,Oratórios,13225.88,"Administração, defesa, educação e saúde públicas e seguridade social"
314587,Orizânia,11141.66,"Administração, defesa, educação e saúde públicas e seguridade social"
314590,Ouro Branco,114801.85,Indústrias de transformação
314600,Ouro Fino,24415.91,Demais serviços
314610,Ouro Preto,50312.19,Indústrias extrativas
314620,Ouro Verde de Minas,10053.61,"Administração, defesa, educação e saúde públicas e seguridade social"
314625,Padre Carvalho,8775.32,"Administração, defesa, educação e saúde públicas e seguridade social"
314630,Padre Paraíso,10079.61,"Administração, defesa, educação e saúde públicas e seguridade social"
314640,Paineiras,15930.22,"Administração, defesa, educação e saúde públicas e seguridade social"
314650,Pains,45652.53,Indústrias de transformação
314655,Pai Pedro,9033.2,"Administração, defesa, educação e saúde públicas e seguridade social"
314660,Paiva,16976.94,"Administração, defesa, educação e saúde públicas e seguridade social"
314670,Palma,13378.91,"Administração, defesa, educação e saúde públicas e seguridade social"
314675,Palmópolis,10719.44,"Administração, defesa, educação e saúde públicas e seguridade social"
314690,Papagaios,19344.49,Demais serviços
314700,Paracatu,59238.63,Indústrias extrativas
314710,Pará de Minas,35693.36,Demais serviços
314720,Paraguaçu,26103.44,Demais serviços
314730,Paraisópolis,25241.43,Demais serviços
314740,Paraopeba,31572.39,Demais serviços
314750,Passabém,13382.83,"Administração, defesa, educação e saúde públicas e seguridade social"
314760,Passa Quatro,32377.11,Demais serviços
314770,Passa Tempo,36299.61,Demais serviços
314780,Passa Vinte,17467.13,"Administração, defesa, educação e saúde públicas e seguridade social"
314790,Passos,22706.24,Demais serviços
314795,Patis,8573.13,"Administração, defesa, educação e saúde públicas e seguridade social"
314800,Patos de Minas,35161.35,Demais serviços
314810,Patrocínio,35985.78,Demais serviços
314820,Patrocínio do Muriaé,20534.03,Demais serviços
314830,Paula Cândido,12047.19,"Administração, defesa, educação e saúde públicas e seguridade social"
314840,Paulistas,12665.36,"Administração, defesa, educação e saúde públicas e seguridade social"
314850,Pavão,9901.53,"Administração, defesa, educação e saúde públicas e seguridade social"
314860,Peçanha,12752.91,"Administração, defesa, educação e saúde públicas e seguridade social"
314870,Pedra Azul,13264.36,"Administração, defesa, educação e saúde públicas e seguridade social"
314875,Pedra Bonita,11618.7,"Administração, defesa, educação e saúde públicas e seguridade social"
314880,Pedra do Anta,15253.83,"Administração, defesa, educação e saúde públicas e seguridade social"
314890,Pedra do Indaiá,26841.82,"Administração, defesa, educação e saúde públicas e seguridade social"
314900,Pedra Dourada,14369.13,"Administração, defesa, educação e saúde públicas e seguridade social"
314910,Pedralva,13157.9,"Administração, defesa, educação e saúde públicas e seguridade social"
314915,Pedras de Maria da Cruz,8060.72,"Administração, defesa, educação e saúde públicas e seguridade social"
314920,Pedrinópolis,42618.26,"Agricultura, inclusive apoio à agricultura e a pós colheita"
314930,Pedro Leopoldo,25533.43,Demais serviços
314940,Pedro Teixeira,14647.62,"Administração, defesa, educação e saúde públicas e seguridade social"
314950,Pequeri,15236.95,"Administração, defesa, educação e saúde públicas e seguridade social"
314960,Pequi,17572.44,"Administração, defesa, educação e saúde públicas e seguridade social"
314970,Perdigão,18298.82,Demais serviços
314980,Perdizes,78049.11,"Agricultura, inclusive apoio à agricultura e a pós colheita"
314990,Perdões,26988.11,Demais serviços
314995,Periquito,14685.51,"Administração, defesa, educação e saúde públicas e seguridade social"
315000,Pescador,10310.37,"Administração, defesa, educação e saúde públicas e seguridade social"
315010,Piau,26050.26,"Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação"
315015,Piedade de Caratinga,13049.3,"Administração, defesa, educação e saúde públicas e seguridade social"
315020,Piedade de Ponte Nova,14328.57,"Administração, defesa, educação e saúde públicas e seguridade social"
315030,Piedade do Rio Grande,20538.49,"Administração, defesa, educação e saúde públicas e seguridade social"
315040,Piedade dos Gerais,16263.78,"Administração, defesa, educação e saúde públicas e seguridade social"
315050,Pimenta,26462.29,Demais serviços
315053,Pingo-d'Água,9274.61,"Administração, defesa, educação e saúde públicas e seguridade social"
315057,Pintópolis,8638.39,"Administração, defesa, educação e saúde públicas e seguridade social"
315060,Piracema,38941.9,Indústrias extrativas
315070,Pirajuba,63887.49,Indústrias de transformação
315080,Piranga,10746.39,"Administração, defesa, educação e saúde públicas e seguridade social"
315090,Piranguçu,12826.39,"Administração, defesa, educação e saúde públicas e seguridade social"
315100,Piranguinho,14552.24,Demais serviços
315110,Pirapetinga,49191.65,Indústrias de transformação
