"","cod_municipio_ibge","qtd_ativas","qtd_ativas_Consórcio de Sociedades","qtd_ativas_Consórcio Simples","qtd_ativas_Cooperativa","qtd_ativas_EIRELI","qtd_ativas_Empresa Pública","qtd_ativas_Empresário Individual","qtd_ativas_Estabelecimento, no Brasil, de Sociedade Estrangeira e Empresas Binacionais","qtd_ativas_Grupo de Sociedades","qtd_ativas_Sociedade Anônima","qtd_ativas_Sociedade de Economia Mista","qtd_ativas_Sociedade em Comandita por Ações","qtd_ativas_Sociedade em Comandita Simples","qtd_ativas_Sociedade em Conta de Participação","qtd_ativas_Sociedade em Nome Coletivo","qtd_ativas_Sociedade Limitada","qtd_abertas","qtd_abertas_Consórcio de Sociedades","qtd_abertas_Consórcio Simples","qtd_abertas_Cooperativa","qtd_abertas_EIRELI","qtd_abertas_Empresa Pública","qtd_abertas_Empresário Individual","qtd_abertas_Estabelecimento, no Brasil, de Sociedade Estrangeira e Empresas Binacionais","qtd_abertas_Grupo de Sociedades","qtd_abertas_Sociedade Anônima","qtd_abertas_Sociedade de Economia Mista","qtd_abertas_Sociedade em Comandita por Ações","qtd_abertas_Sociedade em Comandita Simples","qtd_abertas_Sociedade em Conta de Participação","qtd_abertas_Sociedade em Nome Coletivo","qtd_abertas_Sociedade Limitada","qtd_tempo_horas","qtd_horas_Consórcio de Sociedades","qtd_horas_Consórcio Simples","qtd_horas_Cooperativa","qtd_horas_EIRELI","qtd_horas_Empresa Pública","qtd_horas_Empresário Individual","qtd_horas_Estabelecimento, no Brasil, de Sociedade Estrangeira e Empresas Binacionais","qtd_horas_Sociedade Anônima","qtd_horas_Sociedade de Economia Mista","qtd_horas_Sociedade em Comandita por Ações","qtd_horas_Sociedade em Comandita Simples","qtd_horas_Sociedade em Nome Coletivo","qtd_horas_Sociedade Limitada"
"3521","352215",346,0,0,0,0,1,327,0,0,2,2,0,0,0,0,14,51,0,0,0,0,0,49,0,0,0,0,0,0,0,0,2,83.76,0,0,0,0,0,90.34,0,0,0,0,0,0,81.57
"3522","352220",14787,4,0,8,0,6,11765,1,0,73,2,0,0,2,0,2926,3375,1,0,1,0,1,3061,0,0,3,0,0,0,0,0,308,278.468904109589,0,0,0.15,169.56,0.27,137.46,0,274.19,0,0,0,0,375.49
"3523","352230",16510,4,0,25,0,6,12589,0,0,101,13,0,0,3,0,3769,3496,2,0,0,0,0,3040,0,0,6,0,0,0,0,0,448,481.73397260274,0,0,0,143.61,0,328.42,0,76.3,0,0,0,0,626.7
"3524","352240",9854,3,0,24,0,5,7493,0,0,88,4,0,0,2,0,2235,1878,0,0,0,0,1,1586,0,0,5,0,0,0,0,0,286,523.486119402985,0,0,0,52.63,90.26,215.83,0,33.82,0,0,0,0,747.82
"3525","352250",19880,1,0,3,0,4,16275,0,0,140,7,0,0,6,1,3443,4621,0,0,0,0,0,4178,0,0,11,0,0,0,2,0,430,455.53225,0,0,2.74,132.53,0,116.06,0,521.26,0,0,0,0,659.01
"3526","352260",7383,2,0,6,0,4,4883,0,0,47,2,0,0,1,1,2437,1218,0,0,0,0,1,993,0,0,1,0,0,0,0,0,223,204.78186440678,0,0,0,29.6,0.91,106.06,0,0.85,0,0,0,0,246.69
"3527","352265",277,0,0,0,0,1,228,0,0,12,2,0,0,0,0,34,55,0,0,0,0,0,49,0,0,0,0,0,0,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3528","352270",4243,0,0,16,0,3,3023,0,0,45,1,0,0,0,0,1155,703,0,0,0,0,1,602,0,0,2,0,0,0,0,0,98,286.03775862069,0,0,0,1288.73,39.95,134.49,0,78.09,0,0,0,0,342.37
"3529","352280",1464,0,0,3,0,2,1217,0,0,8,3,0,0,1,0,230,239,0,0,0,0,0,220,0,0,0,0,0,0,0,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3530","352290",1365,0,0,0,0,1,1087,0,0,19,1,0,0,0,0,257,253,0,0,0,0,0,237,0,0,0,0,0,0,0,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3531","352300",284,0,0,0,0,1,227,0,0,4,0,0,0,0,0,52,45,0,0,0,0,0,44,0,0,0,0,0,0,0,0,1,99.69,0,0,0,0,0,106.98,0,0,0,0,0,0,85.1
"3532","352310",29673,5,0,5,0,8,24037,0,0,133,4,0,0,2,1,5478,7066,0,0,0,0,0,6336,0,0,10,0,0,0,1,0,719,1016.37474358974,0,0,0,718.76,0,509.85,0,35.2,0,0,0,0,1417.69
"3533","352320",4967,1,0,8,0,3,3796,0,0,25,5,0,0,0,0,1129,856,0,0,1,0,0,719,0,0,0,0,0,0,0,0,136,110.827346938776,0,0,312.94,2.16,0,45.05,0,0,0,0,0,0,137.2
"3534","352330",962,0,0,2,0,2,768,0,0,2,5,0,0,0,0,183,147,0,0,0,0,0,132,0,0,0,0,0,0,0,0,15,118.3535,0,0,0,0,0,95.31,0,0,0,0,0,0,126.03
"3535","352340",13789,19,0,14,0,5,9170,1,0,94,8,1,0,3,0,4474,2492,8,0,1,0,1,2044,0,0,6,0,0,0,0,0,432,269.929166666667,0.64,0,0,89.77,0.95,127.37,0,55.69,0,0,0,0,424.57
"3536","352350",1872,0,0,3,0,3,1425,0,0,24,5,0,0,0,1,411,291,0,0,0,0,0,254,0,0,3,1,0,0,0,0,33,176.353666666667,0,0,0,29.2,0,102.85,0,0,0,0,0,0,245.56
"3537","352360",1442,0,0,1,0,3,1172,0,0,35,1,0,0,0,1,229,308,0,0,0,0,0,288,0,0,2,0,0,0,0,0,18,106.673461538462,0,0,0,688.13,0,106.75,0,40.26,0,0,0,0,72.11
"3538","352370",489,0,0,2,0,1,399,0,0,1,3,0,0,0,0,83,102,0,0,0,0,0,91,0,0,0,0,0,0,0,0,11,106.399,0,0,0,0,0,52.28,0,0,0,0,0,0,112.41
"3539","352380",856,0,0,2,0,1,715,0,0,3,3,0,0,0,0,132,163,0,0,0,0,0,142,0,0,2,0,0,0,0,0,19,57.0773684210526,0,0,0,0,0,35.89,0,20.92,0,0,0,0,70.68
"3540","352390",21265,5,0,17,0,8,14012,0,0,204,3,0,0,10,5,7001,3669,2,0,1,0,1,2978,0,0,9,0,0,0,1,0,677,568.556202531646,19.92,0,27.25,23.74,7.25,154.11,0,462.64,0,0,0,0,860.07
"3541","352400",8406,2,0,9,0,2,5445,0,0,109,7,0,0,4,0,2828,1765,1,0,0,0,0,1417,0,0,7,2,0,0,1,0,337,427.89027027027,0,0,0,128.69,0,169.59,0,100.64,0,0,0,0,609
"3542","352410",3703,0,0,12,0,3,2685,0,0,47,1,0,0,0,0,955,615,0,0,0,0,0,512,0,0,3,0,0,0,0,0,100,174.4675,0,0,0,44.24,0,183.19,0,50.71,0,0,0,0,177.48
"3543","352420",715,0,0,1,0,1,603,0,1,6,2,0,0,0,0,101,138,0,0,0,0,0,126,0,0,0,0,0,0,0,0,12,43.2611111111111,0,0,0,0,0,54.2,0,0,0,0,0,0,36.3
"3544","352430",8975,13,0,26,0,7,6180,0,0,79,1,0,0,18,0,2651,1645,0,0,2,0,1,1338,0,0,3,0,0,0,1,0,300,306.139242424242,0.57,0,9.41,33.5,32.37,127.49,0,5.18,0,0,0,0,427.2
"3545","352440",26040,7,0,19,0,7,19718,0,0,170,2,0,0,11,0,6106,5944,1,0,1,0,0,5146,0,0,18,0,0,0,3,0,775,982.323913043478,0,0,44.33,31.48,0,416.14,0,75.17,0,0,0,0,1741.25
"3546","352450",909,0,0,1,0,1,648,0,0,2,1,0,0,0,0,256,199,0,0,0,0,0,149,0,0,0,0,0,0,0,0,50,84.0472413793103,0,0,0,0,0,30.17,0,0,0,0,0,0,101.19
"3547","352460",1460,0,0,2,0,3,1124,0,0,6,4,0,0,0,0,321,217,0,0,1,0,0,192,0,0,1,0,0,0,0,0,23,92.4507142857143,0,0,0.93,32.27,0,44.7,0,118.6,0,0,0,0,118
"3548","352470",8058,3,0,10,0,5,5432,0,0,76,1,0,0,9,0,2522,1554,0,0,0,0,1,1221,0,0,7,0,0,0,2,0,323,380.987313432836,0,0,0,78.68,11.32,102.32,0,32.37,0,0,0,0,544.64
"3549","352480",6575,0,0,19,0,6,4673,0,0,30,4,0,0,1,0,1842,1021,0,0,3,0,0,789,0,0,2,0,0,0,1,0,226,237.726349206349,0,0,20.33,4616.38,0,76.25,0,32.2,0,0,0,0,222.07
"3550","352490",572,0,0,0,0,1,406,0,0,12,1,0,0,0,0,152,104,0,0,0,0,0,90,0,0,0,0,0,0,0,0,14,150.041111111111,0,0,0,0,0,90.78,0,0,0,0,0,0,161.89
"3551","352500",11555,3,0,6,0,5,8846,0,0,64,3,0,0,3,0,2625,2521,0,0,2,0,0,2212,0,0,12,0,0,0,1,0,294,252.084507042254,0,0,205.88,16.02,0,79.35,0,15.66,0,0,0,0,375.93
"3552","352510",5412,0,0,10,0,2,3967,0,0,58,1,0,0,4,0,1370,907,0,0,1,0,0,752,0,0,5,0,0,0,0,0,149,210.995185185185,0,0,0,5.11,0,39.03,0,41.15,0,0,0,0,277.84
"3553","352520",3729,1,0,3,0,2,2646,0,0,32,4,0,0,1,0,1040,715,0,0,0,0,0,630,0,0,1,0,0,0,0,0,84,174.763863636364,0,0,0,16.99,0,118.1,0,0,0,0,0,0,194.4
"3554","352530",16224,1,0,20,0,8,11671,0,0,138,3,0,0,2,0,4381,2784,0,0,2,0,1,2327,0,0,12,0,0,0,2,0,440,769.132962962963,0,0,37.32,70.45,28.43,235.81,0,1263.3,0,0,0,0,1102.4
"3555","352540",300,0,0,1,0,1,224,0,0,2,3,0,0,0,0,69,48,0,0,0,0,0,37,0,0,1,0,0,0,0,0,10,150.450909090909,0,0,0,0,0,84.5,0,23.01,0,0,0,0,171.94
"3556","352550",1523,0,0,3,0,2,1079,0,0,3,4,0,0,0,0,432,215,0,0,2,0,0,158,0,0,0,0,0,0,0,0,55,219.952692307692,0,0,2.71,0,0,23.42,0,0,0,0,0,0,246.49
"3557","352560",346,0,0,1,0,1,281,0,0,4,1,0,0,0,0,58,81,0,0,0,0,0,70,0,0,0,0,0,0,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3558","352570",5159,0,0,4,0,2,3929,0,0,34,1,0,0,0,0,1189,821,0,0,0,0,0,659,0,0,1,0,0,0,0,0,161,194.7044,0,0,0,672.44,0,54.94,0,12.84,0,0,0,0,248.12
"3559","352580",392,0,0,0,0,1,326,0,0,3,1,0,0,0,0,61,59,0,0,0,0,0,50,0,0,0,0,0,0,0,0,9,169.695833333333,0,0,0,0,0,43.02,0,0,0,0,0,0,195.03
"3560","352585",296,0,0,1,0,1,201,0,0,0,1,0,0,0,0,92,57,0,0,0,0,0,54,0,0,0,0,0,0,0,0,3,126.393333333333,0,0,0,93.01,0,73.5,0,0,0,0,0,0,147.96
"3561","352590",64346,27,0,58,0,26,41989,0,3,670,13,1,0,37,0,21522,12212,3,0,4,0,2,9522,0,0,44,0,0,0,3,0,2634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3562","352600",2172,0,0,7,0,3,1506,0,0,11,1,0,0,6,0,638,314,0,0,0,0,1,257,0,0,0,0,0,0,0,0,56,58.3622580645161,0,0,0,11.96,35.17,30.94,0,0,0,0,0,0,77.46
"3563","352610",1694,1,0,1,0,2,1462,0,0,9,3,0,0,0,0,216,378,0,0,0,0,0,361,0,0,0,0,0,0,0,0,17,115.542631578947,0,0,0,0,0,71.5,0,0,0,0,0,0,131.27
"3564","352620",2531,0,0,4,0,2,1886,0,0,12,2,0,0,0,0,625,455,0,0,0,0,0,392,0,0,0,0,0,0,0,0,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3565","352630",405,0,0,2,0,1,306,0,0,1,1,0,0,0,0,94,95,0,0,0,0,0,89,0,0,0,0,0,0,0,0,6,64.255,0,0,0,0,0,78.73,0,0,0,0,0,0,60.64
"3566","352640",3027,0,0,6,0,2,2104,0,0,19,6,0,0,0,0,890,539,0,0,0,0,0,464,0,0,1,1,0,0,0,0,73,133.642173913043,0,0,0,0,0,68,0,60.4,0,0,0,0,165.65
"3567","352650",362,0,0,1,0,1,303,0,0,5,0,0,0,0,0,52,57,0,0,0,0,0,50,0,0,0,0,0,0,0,0,7,81.0907142857143,0,0,0,0,0,55.02,0,0,0,0,0,0,115.85
"3568","352660",404,0,0,0,0,1,331,0,0,5,2,0,0,0,0,65,75,0,0,0,0,0,72,0,0,0,0,0,0,0,0,3,36.335,0,0,0,0,0,1.73,0,0,0,0,0,0,70.94
"3569","352670",11700,1,0,14,0,4,8800,0,0,91,1,0,0,12,1,2776,2061,0,0,0,0,0,1786,0,0,3,0,0,0,0,0,272,481.428305084746,0,0,16.34,3.04,0,287.14,0,0,0,0,0,0,580.04
"3570","352680",7976,1,0,26,0,4,5587,0,1,91,1,0,0,2,0,2263,1308,0,0,0,0,0,1073,0,0,4,0,0,0,0,0,231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3571","352690",42069,7,0,47,0,12,30526,0,0,263,8,0,0,14,4,11188,7943,2,0,7,0,0,6661,0,0,24,1,0,0,1,0,1247,1211.90780952381,0,0,27.74,569.46,0,553.23,0,31.28,3.57,0,0,0,2259.73
"3572","352700",924,0,0,1,0,1,653,0,0,4,0,0,0,0,0,265,171,0,0,0,0,0,136,0,0,0,0,0,0,0,0,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3573","352710",9064,1,0,25,0,5,6705,0,0,75,12,0,0,4,0,2237,1627,0,0,1,0,0,1410,0,0,3,0,0,0,1,0,212,376.66746031746,0,0,1.88,16.46,0,194.43,0,3.66,0,0,0,0,522.16
"3574","352720",8492,1,0,16,0,4,6798,0,0,57,5,0,0,5,0,1606,1572,0,0,1,0,1,1387,0,0,1,0,0,0,1,0,181,482.8845,0,0,24.42,0,73.81,386.44,0,45.37,0,0,0,0,556.5
"3575","352725",217,0,0,0,0,1,194,0,0,2,1,0,0,0,0,19,49,0,0,0,0,0,47,0,0,0,0,0,0,0,0,2,39.685,0,0,0,0,0,68.25,0,0,0,0,0,0,11.12
"3576","352730",6782,0,0,15,0,2,3803,0,0,54,1,0,0,3,1,2903,1075,0,0,0,0,0,851,0,0,3,0,0,0,0,0,221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3577","352740",1949,0,0,7,0,2,1397,0,0,14,2,0,0,0,0,527,288,0,0,0,0,0,228,0,0,1,0,0,0,0,0,59,62.1153125,0,0,0,1.73,0,51.33,0,0,0,0,0,0,70.13
"3578","352750",214,0,0,0,0,1,174,0,0,2,2,0,0,0,0,35,43,0,0,0,0,0,38,0,0,0,0,0,0,0,0,5,34.5,0,0,0,0,0,5.93,0,0,0,0,0,0,48.78
"3579","352760",1478,0,0,1,0,2,1085,0,0,19,1,0,0,0,0,370,237,0,0,0,0,0,205,0,0,3,0,0,0,0,0,29,69.8888888888889,0,0,0,0,0,120.66,0,28.35,0,0,0,0,49.63
"3580","352770",370,0,0,0,0,1,321,0,0,4,1,0,0,0,0,43,40,0,0,0,0,0,34,0,0,0,0,0,0,0,0,6,84.6657142857143,0,0,0,0,0,31.66,0,0,0,0,0,0,105.87
"3581","352780",392,0,0,1,0,1,333,0,0,1,2,0,0,0,0,54,119,0,0,0,0,0,116,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3582","352790",249,0,0,0,0,1,208,0,0,5,1,0,0,0,0,34,43,0,0,0,0,0,41,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3583","352800",1559,0,0,6,0,2,1239,0,0,15,2,0,0,0,1,294,266,0,0,0,0,0,236,0,0,1,0,0,0,0,0,29,82.9133333333333,0,0,0,73.31,0,68.68,0,0,0,0,0,0,89.57
"3584","352810",746,0,0,0,0,1,591,0,0,9,1,0,0,0,0,144,95,0,0,0,0,0,87,0,0,0,0,0,0,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3585","352820",323,0,0,0,0,1,258,0,0,4,1,0,0,0,0,59,60,0,0,0,0,0,54,0,0,0,0,0,0,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3586","352830",301,0,0,2,0,1,204,0,0,3,1,0,0,0,0,90,50,0,0,0,0,0,41,0,0,0,0,0,0,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3587","352840",5335,0,0,3,0,2,4232,0,0,36,1,0,0,2,0,1059,1122,0,0,0,0,0,981,0,0,1,0,0,0,0,0,140,490.461296296296,0,0,0,914.7,0,235.78,0,0,0,0,0,0,570.24
"3588","352850",10038,1,0,3,0,4,7376,0,0,39,7,0,0,1,0,2607,1895,0,0,0,0,1,1610,0,0,0,0,0,0,0,0,284,258.614615384615,0,0,0,17.12,6.44,74.54,0,0,0,0,0,0,349.32
"3589","352860",980,0,0,3,0,1,805,0,0,3,1,0,0,0,0,167,143,0,0,0,0,0,127,0,0,0,0,0,0,0,0,16,51.9142857142857,0,0,26.18,0,0,52.55,0,0.89,0,0,0,0,57.53
"3590","352870",170,0,0,2,0,1,137,0,0,1,3,0,0,0,0,26,34,0,0,1,0,0,30,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3591","352880",1396,1,0,10,0,1,1080,0,0,6,2,0,0,0,0,296,239,0,0,1,0,0,213,0,0,0,0,0,0,0,0,25,90.4577777777778,0,0,52.58,8.26,0,33,0,0,0,0,0,0,119.47
"3592","352885",429,0,0,0,0,1,265,0,0,8,1,0,0,0,0,154,76,0,0,0,0,0,62,0,0,0,0,0,0,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3593","352890",261,0,0,1,0,1,209,0,0,2,2,0,0,0,0,46,58,0,0,1,0,0,48,0,0,0,0,0,0,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3594","352900",34155,5,0,54,0,17,24963,0,0,223,10,0,0,22,2,8859,6510,0,0,5,0,1,5423,0,0,9,0,0,0,2,0,1070,906.287303370787,0,0,23.77,32.18,9.21,259.53,0,48.14,0,0,0,0,1633.09
"3595","352910",139,0,0,0,0,1,124,0,0,1,1,0,0,0,0,12,28,0,0,0,0,0,26,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3596","352920",2313,0,0,7,0,2,1860,0,0,18,1,0,0,0,1,424,383,0,0,2,0,0,329,0,0,0,0,0,0,0,0,52,131.917567567568,0,0,36.01,1.44,0,47.64,0,0,0,0,0,0,206.44
"3597","352930",9254,0,0,13,0,4,6088,0,0,94,1,0,0,0,0,3054,1665,0,0,0,0,0,1270,0,0,4,0,0,0,0,0,391,722.8,0,0,0,0,0,231.59,0,37.18,0,0,0,0,973.87
"3598","352940",37311,8,0,23,0,12,29554,0,7,239,8,0,0,6,1,7453,8437,0,0,0,0,0,7558,0,0,16,1,0,0,0,0,862,844.394050632911,34.86,0,23.31,36.14,0,401.06,0,88.69,0,0,0,0,1293.45
"3599","352950",710,0,0,0,0,1,523,0,0,6,0,0,0,0,0,180,156,0,0,0,0,0,136,0,0,0,0,0,0,0,0,20,49.8833333333333,0,0,0,0,0,12.84,0,0,0,0,0,0,57.29
"3600","352960",409,0,0,0,0,1,306,0,0,5,1,0,0,0,0,96,68,0,0,0,0,0,55,0,0,0,0,0,0,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3601","352965",120,0,0,1,0,1,96,0,0,1,1,0,0,0,0,20,20,0,0,0,0,0,16,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3602","352970",1723,0,0,7,0,2,1393,0,0,11,3,0,0,0,0,307,315,0,0,0,0,0,262,0,0,0,0,0,0,0,0,53,588.9255,0,0,0,527.61,0,190.57,0,0,0,0,0,0,800.97
"3603","352980",1265,0,0,1,0,1,1037,0,0,7,1,0,0,0,0,218,227,0,0,0,0,0,211,0,0,0,0,0,0,0,0,16,68.71,0,0,0,0,0,48.69,0,0,0,0,0,0,75.38
"3604","352990",1629,1,0,6,0,1,1293,0,0,8,5,0,0,1,0,314,308,0,0,0,0,0,273,0,0,0,0,0,0,0,0,35,83.519,0,0,0,0,0,50.47,0,0,0,0,0,0,97.68
"3605","353000",349,0,0,2,0,1,296,0,0,2,1,0,0,0,0,47,56,0,0,0,0,0,47,0,0,1,0,0,0,0,0,8,37.978,0,0,0,0,0,42.26,0,14.9,0,0,0,0,40.9
"3606","353010",2159,0,0,10,0,3,1673,0,0,16,1,0,0,0,1,455,318,0,0,0,0,1,279,0,0,0,0,0,0,0,0,38,81.27825,0,0,0,0,1.88,92.05,0,0,0,0,0,0,77.24
"3607","353020",892,0,0,6,0,1,716,0,0,12,3,0,0,0,1,153,138,0,0,0,0,0,125,0,0,0,0,0,0,0,0,13,59.9116666666667,0,0,0,0,0,47.14,0,0,0,0,0,0,69.03
"3608","353030",8052,0,0,4,0,5,5512,0,0,54,1,0,0,1,0,2475,1510,0,0,0,0,1,1235,0,0,3,0,0,0,0,0,271,259.805538461538,0,0,0,21.62,3.92,104.2,0,21.4,0,0,0,0,355.28
"3609","353040",479,2,0,0,0,1,414,0,0,4,0,0,0,0,0,58,86,0,0,0,0,0,82,0,0,1,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3610","353050",7305,1,0,25,0,4,5234,0,0,66,9,0,0,3,1,1962,1225,0,0,2,0,1,1022,0,0,11,0,0,0,1,0,188,425.890877192982,0,0,0,96.54,182.51,130.57,0,44.52,0,0,0,0,589.69
"3611","353060",54383,6,0,41,0,18,39607,0,1,368,10,0,0,941,0,13391,11511,1,0,5,0,0,9473,0,0,44,0,0,0,103,0,1885,1260.68442105263,0,0,219.07,120.03,0,582.76,0,76.2,0,0,0,0,2262.63
"3612","353070",16350,1,0,15,0,8,11920,0,0,116,4,0,0,11,1,4274,3348,1,0,3,0,1,2833,0,0,11,0,0,0,0,0,499,291.480405405405,0,0,21.95,28.19,7.19,95.32,0,12.16,0,0,0,0,437.96
"3613","353080",11251,4,0,17,0,5,7505,0,0,95,2,0,0,7,0,3616,1992,0,0,0,0,1,1579,0,0,8,0,0,0,0,0,404,223.057323943662,0,0,0,252.87,23.97,92.63,0,187.38,0,0,0,0,281.46
"3614","353090",302,0,0,0,0,1,213,0,0,5,1,0,0,0,0,82,58,0,0,0,0,0,50,0,0,0,0,0,0,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3615","353100",273,0,0,0,0,1,218,0,0,7,1,0,0,0,0,46,47,0,0,0,0,0,42,0,0,0,0,0,0,0,0,5,54.8525,0,0,0,0,0,57.12,0,0,0,0,0,0,53.49
"3616","353110",6587,0,0,5,0,3,5438,0,0,20,5,0,0,1,0,1115,1559,0,0,1,0,0,1437,0,0,0,0,0,0,0,0,121,361.043461538462,0,0,76.12,43.65,0,342.68,0,0,0,0,0,0,405.89
"3617","353120",1107,0,0,1,0,1,758,0,0,5,0,0,0,0,0,342,162,0,0,0,0,0,135,0,0,0,0,0,0,0,0,27,33.2004,0,0,0,0,0,21.75,0,0,0,0,0,0,35.38
"3618","353130",6008,0,0,19,0,2,4174,0,0,35,4,0,0,5,0,1769,836,0,0,1,0,0,686,0,0,3,0,0,0,1,0,145,236.570204081633,0,0,0,19.43,0,112.12,0,23.06,0,0,0,0,313.93
"3619","353140",2682,0,0,6,0,2,1912,0,0,15,3,0,0,0,0,744,453,0,0,0,0,0,372,0,0,1,0,0,0,0,0,80,205.933888888889,0,0,0,901.62,0,23.82,0,1598.2,0,0,0,0,147.9
"3620","353150",2324,1,0,8,0,2,1687,0,0,15,1,0,0,0,0,610,364,0,0,0,0,0,294,0,0,1,0,0,0,0,0,69,195.244090909091,0,0,0,0,0,110.45,0,1439.03,0,0,0,0,190.53
"3621","353160",287,0,0,2,0,1,225,0,0,4,0,0,0,0,0,55,47,0,0,0,0,0,45,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3622","353170",529,0,0,1,0,1,408,0,0,2,4,0,0,0,0,113,71,0,0,0,0,0,67,0,0,0,0,0,0,0,0,4,142.55625,0,0,0,0,0,65.21,0,0,0.5,0,0,0,236.08
